label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	n_pixels	most probable cluster
8829	123.1999969482422	96.0	169.40000915527344	118.16	91.76	166.60000000000005	126.32	98.72	171.70000000000005	154116	clade10sub20
8830	127.04000091552734	92.31999969482422	171.0	123.6	89.84	168.4	129.52	96.32	173.60000000000005	106319	clade11sub11subsub0-4
8831	128.80000305175778	96.47999572753906	173.1999969482422	126.4	93.36	169.10000000000005	131.12	99.52	175.8	101711	clade11sub20subsub3
8832	137.75999450683594	92.0	171.0	134.0	88.72	166.9	141.12	97.76	171.3	97776	clade10sub9
8833	140.8000030517578	88.95999908447266	168.8000030517578	136.24	86.24	166.5	144.08	90.96	170.9	93600	clade9sub11
8834	141.59999084472656	98.72000122070312	169.60000610351562	137.84	96.24	165.9	145.20000000000005	100.96	171.70000000000005	116568	clade10sub20
8835	143.67999267578125	93.75999450683594	170.8000030517578	137.92000000000002	91.28	169.0	145.20000000000005	97.28	172.0	101674	clade11sub17subsub6
8836	143.67999267578125	101.43999481201172	168.40000915527344	140.24	99.92	166.3	147.68	105.12	170.4	99256	clade11sub11subsub0-4
8837	147.67999267578125	91.68000030517578	169.40000915527344	143.44	88.4	167.60000000000005	150.56	93.92	171.60000000000005	91875	clade11sub17subsub6
8838	148.16000366210938	88.47999572753906	167.1999969482422	143.6	85.60000000000002	165.10000000000005	151.44	90.96	169.5	98958	clade11sub17subsub6
8839	146.0800018310547	97.1199951171875	170.40000915527344	142.72	93.84	168.70000000000005	150.96	100.24	172.0	102902	zero
8840	147.1999969482422	94.72000122070312	168.8000030517578	144.48	92.88	166.60000000000005	151.04	99.6	169.70000000000005	90325	clade11sub17subsub6
8841	156.0	88.0	171.1999969482422	154.08	84.0	169.8	166.64	89.84	174.60000000000005	122873	clade3.1sub6
8842	171.1999969482422	98.72000122070312	170.8000030517578	164.48	95.52	167.8	173.36	101.68	172.5	66338	clade11sub6subsub10
8843	171.67999267578125	94.07999420166016	167.1999969482422	169.6	91.68	165.3	174.08	96.48	169.10000000000005	62122	clade11sub6subsub10
8844	175.83999633789062	98.87999725341795	170.60000610351562	173.44	94.48	166.70000000000005	178.96	104.16	172.8	96810	clade11sub6subsub10
8845	178.72000122070312	93.5999984741211	167.8000030517578	175.36	87.84	165.3	181.68	100.24	169.3	82028	clade11sub8subsub8
8846	210.87998962402344	84.31999969482422	169.8000030517578	207.92	81.92	167.9	213.2	86.24	173.60000000000005	92179	clade10sub3subsub5-9
8847	210.72000122070312	99.5199966430664	172.8000030517578	207.68	91.92	169.10000000000005	212.4	101.44	175.5	100332	clade3.1sub7-16
8848	211.1999969482422	88.79999542236328	171.40000915527344	208.56	86.72	168.3	215.52	92.56	173.20000000000005	107709	clade10sub3subsub5-9
8849	216.3199920654297	96.31999969482422	171.40000915527344	213.6	92.88	169.60000000000005	218.96	100.48	174.9	109086	clade9sub7
8850	96.63999938964844	120.47999572753906	169.1999969482422	91.44	116.88	167.10000000000005	99.44	123.04	172.3	131926	clade11sub11subsub0-4
8851	95.68000030517578	112.47999572753906	169.60000610351562	93.12	110.08	167.4	100.32	115.84	172.10000000000005	113611	clade11sub11subsub0-4
8852	98.07999420166016	108.79999542236328	169.8000030517578	95.92	106.4	167.60000000000005	102.24	113.36	174.4	97593	clade11sub34
8853	100.79999542236328	116.31999969482422	171.60000610351562	97.2	113.84	169.5	104.4	119.52	173.9	107568	clade11sub11subsub0-4
8854	98.4000015258789	124.31999969482422	170.40000915527344	94.16	122.32	168.3	101.04	127.6	172.9	105009	clade11sub11subsub2-3
8855	101.1199951171875	119.5199966430664	168.1999969482422	98.08	116.56	165.9	104.4	122.08	170.70000000000005	95130	clade11sub11subsub0-4
8856	101.27999877929688	114.39999389648438	167.40000915527344	99.36	112.0	165.70000000000005	105.6	118.0	170.3	108706	clade11sub11subsub0-4
8857	102.72000122070312	107.68000030517578	171.0	100.0	104.88	169.10000000000005	106.4	112.64	174.9	105198	clade11sub11subsub0-4
8858	104.47999572753906	111.83999633789062	172.1999969482422	102.8	107.68	168.70000000000005	107.2	115.92	174.20000000000005	102631	clade11sub11subsub0-4
8859	108.15999603271484	111.83999633789062	172.1999969482422	106.0	107.76	169.20000000000005	110.08	114.08	175.70000000000005	109624	clade11sub11subsub0-4
8860	110.07999420166016	113.27999877929688	167.40000915527344	107.44	108.56	165.9	112.48	115.2	170.10000000000005	91579	clade11sub27subsub6
8861	116.63999938964844	110.87999725341795	172.8000030517578	110.72	106.24	169.70000000000005	118.64	112.8	174.60000000000005	102002	clade11sub11subsub2-3
8862	113.5999984741211	111.36000061035156	169.40000915527344	111.6	108.32	167.0	118.72	114.08	171.5	96201	clade13sub17
8863	117.75999450683594	105.27999877929688	168.0	114.32	103.44	165.70000000000005	120.08	107.76	170.70000000000005	85210	clade11sub11subsub0-4
8864	120.15999603271484	107.36000061035156	170.60000610351562	117.36	104.32	167.60000000000005	121.92	110.64	173.5	102041	clade11sub16subsub6
8865	122.87999725341795	126.7199935913086	171.60000610351562	118.72	121.68	168.10000000000005	126.96	130.32	176.0	288664	clade3.2sub13
8866	135.36000061035156	122.23999786376952	170.8000030517578	130.56	117.28	165.70000000000005	137.44	125.76	173.8	206882	clade5sub5
8867	168.0	120.95999908447266	169.60000610351562	164.48	116.32	165.70000000000005	170.64	126.16	174.60000000000005	261123	clade5sub5
8868	206.0800018310547	107.04000091552734	169.60000610351562	202.56	105.04	165.70000000000005	207.76	110.96	172.4	97869	clade13sub8
8869	207.1999969482422	116.31999969482422	169.1999969482422	203.76	113.84	165.10000000000005	210.56	120.0	171.60000000000005	122063	clade3.1sub58
8870	208.3199920654297	121.75999450683594	167.8000030517578	206.24	119.68	165.5	212.0	127.04	170.5	112252	clade9sub11
8871	209.27999877929688	118.7199935913086	169.60000610351562	206.24	114.0	167.70000000000005	213.28	124.16	173.4	98008	clade9sub11
8872	213.9199981689453	113.27999877929688	168.8000030517578	210.8	110.96	166.0	215.6	118.64	172.10000000000005	95368	clade9sub11
8873	213.27999877929688	124.31999969482422	170.40000915527344	211.12	121.2	166.8	216.4	129.84	172.5	113669	clade9sub11
8874	216.63999938964844	106.23999786376952	172.0	214.72	102.08	168.3	218.32	110.72	174.60000000000005	110763	clade9sub7
8875	86.23999786376953	134.08000183105472	168.60000610351562	83.60000000000002	131.2	165.8	90.96	139.36	171.20000000000005	185341	nocladesub3
8876	89.1199951171875	126.07999420166016	169.40000915527344	85.92	122.96	166.8	92.24	129.76	171.8	146683	clade13sub3
8877	90.72000122070312	130.72000122070312	172.0	88.64	127.76	169.20000000000005	94.4	133.12	174.8	86769	nocladesub9
8878	94.55999755859376	144.63999938964844	171.40000915527344	92.4	141.84	166.5	97.52	148.64	174.10000000000005	123227	clade3.1sub7-16
8879	100.0	145.27999877929688	169.8000030517578	98.16	139.76	166.70000000000005	102.08	148.16	171.8	115963	clade3.1sub53
8880	104.63999938964844	135.52000427246094	168.60000610351562	101.84	131.84	165.70000000000005	109.44	137.20000000000002	170.5	73966	clade9sub20
8881	107.04000091552734	138.72000122070312	171.40000915527344	102.64	135.2	167.60000000000005	109.52	142.4	171.70000000000005	108929	clade10sub9
8882	109.1199951171875	125.1199951171875	169.40000915527344	105.68	123.12	166.8	112.88	127.6	171.4	99064	clade11sub28subsub2
8883	108.63999938964844	139.83999633789062	168.1999969482422	105.68	136.72	165.20000000000005	111.2	143.84	169.70000000000005	93893	clade11sub17subsub6
8884	111.36000061035156	137.27999877929688	169.0	109.36	134.16	166.70000000000005	116.4	140.72	171.10000000000005	95542	clade10sub11
8885	112.47999572753906	142.39999389648438	167.8000030517578	111.04	137.44	165.9	116.08	146.0	169.70000000000005	94611	clade11sub11subsub0-4
8886	108.95999908447266	150.239990234375	172.0	106.4	139.44	169.70000000000005	114.4	152.32	172.60000000000005	111184	clade11sub34
8887	119.36000061035156	136.95999145507812	169.1999969482422	114.08	135.04	166.5	122.64	147.92000000000004	172.20000000000005	107837	clade3.2sub13
8888	114.55999755859376	129.27999877929688	174.40000915527344	109.52	125.68	169.70000000000005	119.36	133.2	179.70000000000005	124972	clade3.2sub13
8889	124.95999908447266	134.08000183105472	169.60000610351562	122.24	130.0	166.20000000000005	129.04	138.88	172.4	224951	nocladesub20
8890	133.44000244140622	139.19999694824222	168.40000915527344	129.2	135.92000000000002	165.70000000000005	138.16	144.0	170.9	230391	clade5sub5
8891	205.27999877929688	130.72000122070312	170.40000915527344	203.12	127.68	165.4	206.72	134.0	173.3	112108	clade7sub6
8892	206.55999755859372	140.0	170.60000610351562	204.8	135.44	168.5	207.6	145.12	174.3	85774	clade13sub12
8893	210.0800018310547	131.19999694824222	171.0	207.36	126.8	168.5	212.0	134.56	174.9	124003	clade13sub17
8894	82.55999755859375	162.55999755859375	168.60000610351562	80.24	160.0	165.0	85.44	165.04	172.4	128710	clade10sub11
8895	87.83999633789062	146.55999755859375	170.40000915527344	83.84	144.32	168.60000000000005	89.68	149.6	172.5	80742	clade11sub34
8896	84.0	151.36000061035156	171.8000030517578	80.96000000000002	147.20000000000005	168.8	88.16	154.32	173.9	104291	clade11sub28subsub2
8897	87.5199966430664	153.59999084472656	167.40000915527344	85.52	150.64	165.20000000000005	90.64	156.24	169.9	72411	clade13sub7
8898	90.23999786376952	154.239990234375	171.40000915527344	88.08	150.72	168.9	92.64	158.08	174.3	96756	clade3.2sub17
8899	92.15999603271484	163.83999633789062	169.40000915527344	89.12	160.8	167.3	95.84	167.52	171.4	108666	clade11sub20subsub3
8900	103.83999633789062	165.59999084472656	171.60000610351562	101.12	161.6	168.9	109.84	170.08	174.3	309472	clade9sub11
8901	103.5199966430664	147.52000427246094	171.1999969482422	100.48	140.0	169.3	106.08	149.76	174.9	108224	clade3.1sub41
8902	105.43999481201172	157.1199951171875	173.0	101.76	154.88	169.10000000000005	113.2	160.4	173.4	106541	clade11sub25subsub8
8903	130.55999755859378	142.239990234375	174.60000610351562	125.52	139.6	169.60000000000005	134.48	148.0	177.10000000000005	260111	clade5sub5
8904	192.0	149.1199951171875	170.40000915527344	185.36	146.4	166.9	196.08	153.52	175.4	312833	nocladesub22
8905	190.87998962402344	168.63999938964844	167.40000915527344	186.72	160.16	165.4	196.48	170.4	172.0	102782	clade3.2sub20
8906	193.44000244140625	159.36000061035156	172.1999969482422	189.76	157.12	166.60000000000005	195.92	163.68	176.10000000000005	98020	clade3.1sub44
8907	204.0	151.67999267578125	170.60000610351562	200.8	148.48	167.60000000000005	207.2	157.12	174.60000000000005	144105	clade6sub23
8908	82.87999725341797	168.47999572753906	168.0	79.60000000000002	165.92000000000004	165.0	85.28	172.96	172.60000000000005	154429	clade6sub28
8909	86.72000122070312	177.59999084472656	168.1999969482422	83.52	175.6	165.8	88.64	181.04	170.8	93764	clade13sub3
8910	88.0	174.0800018310547	169.1999969482422	84.96000000000002	170.0	166.5	90.4	176.24	171.20000000000005	102121	clade10sub21
8911	89.1199951171875	183.3600006103516	167.60000610351562	84.8	181.44	165.60000000000005	91.52	186.88	169.3	102150	clade10sub3subsub5-9
8912	90.4000015258789	182.0800018310547	171.40000915527344	86.0	179.12	169.3	92.32	187.04	173.70000000000005	153284	clade10sub9
8913	93.27999877929688	171.0399932861328	167.40000915527344	91.04	166.88	165.5	95.68	177.20000000000005	169.60000000000005	112812	clade11sub4subsub9
8914	96.0	182.55999755859372	171.0	93.2	179.28	168.60000000000005	98.72	187.76	172.9	137200	clade10sub11
8915	101.5999984741211	179.51998901367188	169.40000915527344	98.64	175.28	167.3	105.2	183.28	171.8	153389	clade11sub34
8916	115.1999969482422	175.67999267578125	167.40000915527344	109.52	174.08	165.4	120.64	178.16	169.20000000000005	81549	clade5sub12
8917	182.72000122070312	177.44000244140625	170.60000610351562	178.08	174.32	168.10000000000005	185.68	178.8	180.5	80032	nocladesub22
8918	188.63999938964844	173.44000244140625	171.1999969482422	184.32	170.56	168.0	191.36	181.6	173.5	152562	nocladesub26
8919	189.59999084472656	169.59999084472656	170.1999969482422	185.2	164.56	168.0	191.12	170.8	180.6	87356	clade3.2sub13
8920	188.1599884033203	163.51998901367188	180.0	186.88	162.08	169.10000000000005	192.56	168.96	182.3	80140	nocladesub2
8921	77.5999984741211	196.1599884033203	170.8000030517578	73.68	191.44	168.5	81.04	200.48	172.8	155714	nocladesub3
8922	79.36000061035156	200.63999938964844	170.8000030517578	77.04	197.6	168.60000000000005	84.16	206.24	172.10000000000005	119781	clade9sub7
8923	88.47999572753906	195.83999633789062	167.8000030517578	84.8	193.28	165.4	90.64	199.84	170.8	113317	clade11sub20subsub0-1-2-4-6
8924	90.4000015258789	194.0800018310547	171.8000030517578	84.96000000000002	191.76	167.9	93.04	196.96	173.3	70327	clade11sub6subsub10
8925	92.47999572753906	202.3999938964844	171.8000030517578	89.44	200.96	169.3	96.96	206.72	174.0	107129	clade6sub11
8926	94.87999725341795	195.83999633789062	170.0	91.6	194.0	165.9	99.52	198.96	170.70000000000005	117187	clade3.1sub54
8927	99.1999969482422	190.55999755859372	168.8000030517578	92.32	186.08	165.0	101.52	193.28	169.9	113843	clade11sub6subsub10
8928	102.07999420166016	205.1199951171875	168.40000915527344	96.48	201.68	165.9	107.76	207.36	172.10000000000005	108424	clade6sub28
8929	103.36000061035156	191.83999633789062	171.0	101.52	186.64	167.20000000000005	105.2	195.76	175.70000000000005	164382	clade10sub13
8930	112.47999572753906	198.3999938964844	176.40000915527344	106.4	194.96	169.5	117.92	202.4	180.3	322244	clade11sub21
8931	111.5199966430664	206.239990234375	168.40000915527344	107.76	203.76	166.60000000000005	113.76	208.8	170.9	83151	clade13sub19
8932	124.95999908447266	208.9599914550781	168.1999969482422	120.32	204.16	166.3	128.0	211.12	170.9	120513	clade11sub7subsub6
8933	126.07999420166016	203.1999969482422	170.0	122.16	201.12	167.9	128.16	206.32	173.70000000000005	108335	clade11sub21
8934	138.239990234375	202.87998962402344	171.0	136.4	197.36	165.20000000000005	142.96	206.4	173.0	111810	clade3.1sub48
8935	139.52000427246094	205.27999877929688	166.8000030517578	137.44	202.8	165.3	144.96	209.52	170.70000000000005	110442	clade3.1sub48
8936	161.75999450683594	200.3199920654297	171.0	157.28	196.96	168.20000000000005	167.76	201.76	174.0	91534	clade6sub24
8937	163.67999267578125	195.3600006103516	176.0	160.4	193.04	168.4	165.92000000000004	196.96	183.9	98961	clade1sub12
8938	173.59999084472656	194.3999938964844	170.0	168.0	191.2	168.10000000000005	176.96	198.16	172.5	98739	clade7sub6
8939	173.1199951171875	186.55999755859372	172.1999969482422	169.52	182.24	168.4	177.20000000000005	189.36	177.8	90371	clade7sub8
8940	86.23999786376953	224.1599884033203	169.40000915527344	82.08	222.0	167.0	90.72	226.8	172.8	95101	clade11sub28subsub2
8941	93.75999450683594	222.72000122070312	172.40000915527344	89.60000000000002	220.32	168.3	101.36	225.12	176.4	112172	clade13sub8
8942	100.0	213.1199951171875	170.40000915527344	98.24	209.92	168.20000000000005	103.12	215.84	173.60000000000005	83831	clade6sub14
8943	112.95999908447266	206.0800018310547	173.1999969482422	107.84	204.08	169.10000000000005	115.76	209.52	175.20000000000005	94161	clade10sub8
8944	115.68000030517578	211.3600006103516	169.60000610351562	110.48	209.6	167.3	119.44	213.52	172.9	102034	clade11sub45subsub0
8945	121.1199951171875	209.9199981689453	172.60000610351562	118.08	207.52	168.10000000000005	125.52	212.16	176.0	116765	clade9sub7
8946	141.75999450683594	208.47999572753903	171.60000610351562	135.12	205.92	168.60000000000005	143.84	211.6	173.0	108854	clade11sub18subsub8
8947	94.55999755859376	230.239990234375	171.8000030517578	89.84	227.76	166.3	98.08	232.4	173.70000000000005	142267	nocladesub3
8948	120.63999938964844	81.91999816894531	172.1999969482422	115.68	79.28	170.0	126.4	86.16	175.9	188019	clade6sub11
8949	137.91999816894528	72.79999542236328	174.1999969482422	134.56	69.92	172.0	141.12	76.48	176.5	94023	clade13sub9
8950	137.44000244140622	82.23999786376953	176.8000030517578	133.6	80.72	173.10000000000005	140.4	85.44	182.9	115923	clade3.1sub7-16
8951	142.0800018310547	73.43999481201172	174.8000030517578	139.28	71.2	171.10000000000005	144.88	76.24	177.8	125901	clade10sub11
8952	147.0399932861328	72.31999969482422	177.40000915527344	143.76	70.96000000000002	173.70000000000005	149.52	76.48	179.5	91737	clade6sub11
8953	153.27999877929688	66.72000122070311	174.60000610351562	150.08	62.4	171.60000000000005	156.72	69.36	177.4	184159	clade6sub11
8954	159.36000061035156	71.36000061035156	174.8000030517578	155.04	68.72	171.60000000000005	162.0	73.68	176.70000000000005	89366	nocladesub3
8955	166.87998962402344	66.72000122070311	172.0	162.08	64.88	170.8	173.44	70.72	174.5	120345	nocladesub3
8956	183.83999633789062	78.55999755859375	172.40000915527344	178.0	75.76	170.20000000000005	186.32	80.96000000000002	175.3	102552	clade11sub25subsub3
8957	198.0800018310547	77.43999481201172	173.1999969482422	191.84	75.12	171.10000000000005	200.8	80.08	175.8	117808	clade6sub11
8958	192.9599914550781	86.87999725341797	177.40000915527344	191.44	81.60000000000002	172.20000000000005	195.76	88.48	178.9	70434	nocladesub2
8959	198.72000122070312	73.43999481201172	172.0	194.0	71.52	170.20000000000005	201.6	75.92	173.9	95902	clade6sub11
8960	103.68000030517578	105.43999481201172	177.40000915527344	99.76	101.28	174.10000000000005	106.56	107.76	178.8	102984	clade11sub8subsub1-4
8961	104.79999542236328	104.31999969482422	173.0	102.88	101.84	170.60000000000005	107.12	108.4	176.3	104182	clade11sub37
8962	105.1199951171875	98.72000122070312	176.0	103.44	96.64	172.60000000000005	109.2	101.36	177.8	61699	clade11sub8subsub1-4
8963	108.31999969482422	105.43999481201172	174.8000030517578	105.44	102.08	172.3	110.72	107.68	178.4	109095	clade11sub11subsub1
8964	113.1199951171875	96.15999603271484	173.1999969482422	108.16	93.68	170.20000000000005	114.64	99.2	176.3	125219	clade11sub11subsub0-4
8965	108.31999969482422	100.63999938964844	177.60000610351562	105.36	98.0	174.70000000000005	111.76	103.44	179.8	110402	clade11sub11subsub1
8966	111.5199966430664	89.43999481201172	176.0	109.52	86.8	174.3	117.12	92.48	178.8	98734	clade11sub11subsub0-4
8967	113.5999984741211	99.68000030517578	174.60000610351562	110.24	97.28	172.60000000000005	118.88	103.12	179.8	160686	clade11sub11subsub1
8968	113.1199951171875	87.83999633789062	172.8000030517578	111.28	85.76	170.9	116.48	92.0	176.4	94469	clade11sub11subsub0-4
8969	116.31999969482422	103.36000061035156	172.60000610351562	113.76	101.04	170.10000000000005	118.88	105.92	177.60000000000005	101191	clade11sub17subsub6
8970	116.79999542236328	87.36000061035156	174.1999969482422	113.84	85.28	171.60000000000005	121.12	90.16	175.8	97630	clade11sub11subsub0-4
8971	115.83999633789062	93.91999816894531	173.1999969482422	114.24	91.92	171.3	119.84	98.32	176.60000000000005	96055	clade11sub11subsub0-4
8972	117.5999984741211	100.15999603271484	172.8000030517578	114.96	95.92	170.8	121.12	102.32	176.0	113648	clade11sub11subsub0-4
8973	118.23999786376952	90.4000015258789	175.8000030517578	116.16	87.84	173.60000000000005	123.44	92.88	178.3	108627	clade11sub11subsub0-4
8974	120.31999969482422	92.15999603271484	172.40000915527344	116.72	89.76	170.0	122.48	94.96	176.60000000000005	91718	clade11sub11subsub0-4
8975	124.63999938964844	90.87999725341795	177.1999969482422	119.6	84.72	174.3	126.4	92.32	177.8	107825	clade11sub11subsub0-4
8976	124.95999908447266	94.07999420166016	175.0	120.8	91.28	171.60000000000005	127.76	96.88	177.5	131480	clade9sub20
8977	125.43999481201172	90.23999786376952	173.40000915527344	122.0	84.48	170.5	127.6	92.32	175.60000000000005	109900	clade11sub11subsub0-4
8978	133.1199951171875	90.07999420166016	172.1999969482422	131.36	86.32000000000002	170.5	141.84	92.4	174.70000000000005	110172	clade3.1sub6
8979	134.87998962402344	85.43999481201172	178.1999969482422	131.6	82.16	174.5	136.96	87.76	182.5	109295	clade3.1sub50
8980	142.39999389648438	93.75999450683594	176.0	136.88	92.56	173.20000000000005	143.92000000000004	100.48	177.0	94316	clade3.1sub7-16
8981	147.1999969482422	96.95999908447266	176.60000610351562	141.44	95.68	171.60000000000005	149.84	103.2	179.8	133381	clade3.1sub47
8982	152.47999572753906	92.95999908447266	172.60000610351562	146.08	88.96000000000002	171.10000000000005	157.68	97.52	174.9	115153	clade3.1sub41
8983	152.8000030517578	93.91999816894531	176.8000030517578	144.08	91.92	174.70000000000005	154.8	96.08	179.4	86746	clade3.1sub47
8984	159.83999633789062	93.1199951171875	175.0	151.44	91.68	171.10000000000005	163.68	99.76	175.4	110910	clade11sub6subsub10
8985	180.8000030517578	98.4000015258789	175.60000610351562	177.28	95.36	173.0	182.72	100.64	179.60000000000005	116379	clade11sub25subsub3
8986	189.44000244140625	84.31999969482422	174.40000915527344	186.64	82.56	171.5	193.28	87.12	177.20000000000005	102952	clade5sub12
8987	202.87998962402344	86.23999786376953	173.1999969482422	198.64	82.8	170.8	205.84	88.4	175.8	82984	clade10sub3subsub5-9
8988	202.87998962402344	89.1199951171875	176.0	199.36	87.36	173.70000000000005	206.64	91.76	179.9	107023	clade10sub13
8989	207.51998901367188	90.07999420166016	175.40000915527344	203.76	87.2	171.5	210.08	92.72	177.60000000000005	82846	clade10sub13
8990	204.3199920654297	85.75999450683594	176.1999969482422	202.24	83.52	173.70000000000005	209.44	89.12	179.10000000000005	76339	clade10sub3subsub5-9
8991	212.63999938964844	88.79999542236328	174.0	208.88	86.64	172.10000000000005	214.72	93.12	176.0	73242	clade10sub21
8992	213.44000244140625	92.79999542236328	174.1999969482422	208.4	90.16	172.60000000000005	216.0	98.4	177.70000000000005	112827	clade10sub21
8993	213.44000244140625	107.5199966430664	177.0	122.8	101.36	82.30000000000003	216.32	144.96	179.0	100212	clade6sub11
8994	90.23999786376952	119.68000030517578	172.8000030517578	87.04	114.8	170.8	94.0	123.36	175.20000000000005	134515	clade11sub6subsub9
8995	94.23999786376952	123.36000061035156	172.0	91.52	120.0	170.3	98.64	125.76	174.4	105309	clade11sub11subsub0-4
8996	94.23999786376952	112.0	174.1999969482422	91.76	109.76	171.0	96.56	115.76	176.70000000000005	105375	clade11sub11subsub0-4
8997	96.0	117.75999450683594	173.0	93.04	114.96	170.9	100.88	119.92	175.3	88951	clade11sub11subsub0-4
8998	99.36000061035156	123.04000091552734	175.60000610351562	91.44	120.16	173.9	101.52	124.88	178.0	117859	clade11sub22subsub4
8999	96.31999969482422	114.87999725341795	175.8000030517578	93.44	112.08	172.8	100.4	117.92	178.20000000000005	109543	clade11sub11subsub0-4
9000	98.4000015258789	106.87999725341795	176.0	95.28	102.88	172.60000000000005	100.64	111.12	178.60000000000005	148108	clade11sub8subsub1-4
9001	99.83999633789062	119.36000061035156	175.1999969482422	95.36	117.28	173.0	103.28	122.32	177.8	119965	clade11sub11subsub0-4
9002	102.23999786376952	107.5199966430664	175.1999969482422	98.96	103.12	171.5	104.64	110.56	179.60000000000005	119146	clade11sub11subsub0-4
9003	102.07999420166016	126.23999786376952	173.0	98.0	122.48	170.60000000000005	104.32	128.24	175.60000000000005	100833	clade11sub11subsub0-4
9004	104.79999542236328	119.36000061035156	175.60000610351562	101.52	115.68	171.8	107.44	121.52	177.3	105443	clade9sub20
9005	104.47999572753906	114.72000122070312	175.60000610351562	101.6	111.52	172.9	108.0	117.76	178.4	115055	clade11sub11subsub2-3
9006	106.07999420166016	109.75999450683594	176.1999969482422	102.48	107.44	173.20000000000005	108.08	112.8	179.60000000000005	106358	clade11sub11subsub1
9007	105.5999984741211	123.5199966430664	175.8000030517578	102.64	121.44	173.3	108.56	127.04	178.0	112040	clade9sub20
9008	109.43999481201172	109.27999877929688	176.1999969482422	107.84	106.32	173.0	112.48	112.16	180.2	93128	clade11sub11subsub0-4
9009	112.31999969482422	104.79999542236328	173.40000915527344	109.12	102.4	170.8	114.48	107.2	176.10000000000005	91504	clade11sub11subsub1
9010	111.5199966430664	111.36000061035156	173.60000610351562	109.68	108.4	171.10000000000005	115.36	113.36	178.0	108970	clade13sub12
9011	114.87999725341795	107.36000061035156	175.1999969482422	112.56	104.24	171.10000000000005	116.88	110.32	178.9	105909	clade11sub11subsub0-4
9012	118.39999389648438	107.04000091552734	174.8000030517578	116.64	104.48	171.8	120.32	110.32	178.10000000000005	97517	clade11sub34
9013	120.47999572753906	117.27999877929688	173.60000610351562	115.92	114.88	171.8	121.6	121.2	182.7	93214	clade3.1sub34
9014	123.04000091552734	115.5199966430664	175.60000610351562	119.52	114.4	171.10000000000005	124.88	120.96	179.3	84641	clade3.1sub56
9015	128.63999938964844	122.07999420166016	174.60000610351562	125.6	117.04	170.4	131.36	126.24	179.8	256863	clade5sub5
9016	132.95999145507812	114.72000122070312	173.1999969482422	130.8	111.44	170.0	136.8	119.04	179.0	222427	clade5sub5
9017	164.3199920654297	120.79999542236328	177.1999969482422	161.68	117.6	173.8	167.68	128.8	181.8	265503	clade5sub5
9018	193.1199951171875	115.1999969482422	174.1999969482422	188.64	110.48	172.3	196.0	117.04	180.5	91540	clade11sub25subsub3
9019	199.1999969482422	113.5999984741211	177.8000030517578	193.2	109.12	171.9	200.4	114.8	179.5	83940	clade11sub27subsub1
9020	210.0800018310547	113.5999984741211	173.60000610351562	206.24	106.56	170.3	212.4	115.76	177.10000000000005	103608	clade3.1sub48
9021	211.3600006103516	109.43999481201172	174.1999969482422	208.48	102.4	171.70000000000005	213.44	113.2	176.4	91783	clade3.1sub48
9022	216.79998779296875	115.36000061035156	172.40000915527344	214.32	110.56	170.3	218.96	119.6	175.10000000000005	103873	clade9sub7
9023	84.31999969482422	146.239990234375	175.8000030517578	81.36	142.8	172.3	88.08	149.68	178.70000000000005	156179	nocladesub3
9024	84.31999969482422	139.83999633789062	173.8000030517578	82.16	136.88	170.8	89.2	143.28	177.60000000000005	154350	clade10sub19
9025	86.72000122070312	132.16000366210938	175.1999969482422	83.2	128.24	172.20000000000005	89.76	138.0	178.9	254649	clade13sub3
9026	89.27999877929688	134.239990234375	172.40000915527344	85.60000000000002	131.12	170.0	91.36	137.92000000000002	174.9	92164	clade13sub3
9027	89.27999877929688	127.1999969482422	174.0	86.56	123.28	171.9	93.12	129.76	176.70000000000005	128273	clade13sub3
9028	93.75999450683594	126.55999755859376	175.60000610351562	91.04	124.24	173.4	98.64	128.88	178.4	107340	clade11sub11subsub0-4
9029	94.72000122070312	141.27999877929688	177.60000610351562	92.72	138.24	171.70000000000005	98.0	144.64	181.4	155220	clade3.1sub7-16
9030	100.31999969482422	141.27999877929688	174.1999969482422	97.92	137.84	172.0	102.64	145.44	177.60000000000005	91010	clade3.1sub47
9031	102.87999725341795	129.44000244140622	175.60000610351562	99.12	126.56	173.5	105.92	134.16	179.3	115611	clade3.1sub7-16
9032	107.5199966430664	126.87999725341795	173.1999969482422	104.96	123.04	171.0	111.2	128.56	175.70000000000005	104263	clade11sub54subsub0
9033	108.79999542236328	141.27999877929688	175.8000030517578	106.16	134.32	172.8	111.76	145.28	178.9	95504	clade3.1sub7-16
9034	121.91999816894531	132.63999938964844	177.8000030517578	119.2	130.32	174.0	127.36	137.76	180.7	216722	clade5sub5
9035	201.59999084472656	144.63999938964844	176.40000915527344	198.48	141.52	170.3	204.24	146.88	184.3	94513	clade1sub12
9036	204.0	129.27999877929688	180.0	201.76	126.48	173.5	205.68	133.12	183.2	111403	clade13sub8
9037	206.72000122070312	137.59999084472656	176.8000030517578	204.88	134.8	173.4	209.36	142.56	179.10000000000005	75197	clade13sub3
9038	207.3600006103516	134.239990234375	176.1999969482422	206.08	130.8	172.60000000000005	212.32	137.12	176.60000000000005	57875	clade12sub64
9039	85.5999984741211	154.0800018310547	174.40000915527344	82.4	150.8	171.8	89.04	156.24	177.20000000000005	99511	nocladesub3
