label_id	max_midgut_endo	max_first_view	colour_midgut	colour_first_view
374	4.6331926340521204e-14	0.004970122868773	255-70-122-242	255-254-152-44
375	2.2063569360165347e-08	0.0082561124491945	255-24-215-202	255-70-122-242
376	1.4830271397732662e-06	3.059280450677642e-05	255-70-122-242	255-101-252-104
378	4.455222042034279e-08	1.2507996844693616e-07	255-70-122-242	255-101-252-104
379	0.0688113363115284	0.0002318904264311	255-128-254-83	255-101-252-104
380	0.5070201782965381	0.0006025598228791	255-128-254-83	255-101-252-104
381	0.0002316704984865	0.0245497735813066	255-128-254-83	255-70-122-242
382	0.00124359700056	0.0003767856198106	255-24-215-202	255-70-122-242
383	1.439001594891995e-16	9.675185164568252e-05	255-70-122-242	255-254-152-44
384	1.4304347122297873e-07	9.862167898026136e-06	255-51-172-246	255-70-122-242
385	0.8963922477818987	1.32547066359624e-10	255-24-215-202	255-101-252-104
386	3.588248344316235e-17	3.1175041501380625e-05	255-24-215-202	255-70-122-242
387	8.486812976736593e-07	0.0025678961499099	255-24-215-202	255-122-4-2
388	1.5266629629150078e-06	4.823749129902214e-06	255-128-254-83	255-70-122-242
389	0.0001059442556494	1.906038136389618e-06	255-128-254-83	255-70-122-242
390	8.416590122540474e-11	0.158945529893152	255-247-113-27	255-122-4-2
391	0.0041870194866161	0.0006305462891049	255-128-254-83	255-101-252-104
392	4.418091892737825e-12	2.2723883947988965e-07	255-24-215-202	255-212-231-53
393	4.1149506394667846e-11	2.251903949548067e-09	255-51-172-246	255-122-4-2
395	0.0086440136806457	6.776804544584294e-05	255-128-254-83	255-122-4-2
396	1.2621623031580365e-12	1.8257743222955342e-09	255-24-215-202	255-122-4-2
397	7.473532621555103e-06	8.870459957223887e-05	255-128-254-83	255-254-152-44
398	0.0063259930231964	0.0012351947692568	255-24-215-202	255-122-4-2
399	3.973755746787681e-07	0.007429538485975	255-70-122-242	255-70-122-242
400	6.523028936244506e-12	0.0046940744025767	255-24-215-202	255-122-4-2
401	1.079113546336179e-15	0.0006138906457678	255-24-215-202	255-122-4-2
402	2.0482210239511402e-10	0.6504889236036027	255-24-215-202	255-122-4-2
403	3.6566348985423823e-19	9.560212988205911e-15	255-24-215-202	255-122-4-2
404	0.0004953744521019	0.0250150055671401	255-24-215-202	255-212-231-53
405	1.0093371854024875e-07	8.673697051618103e-05	255-24-215-202	255-70-122-242
406	1.7669644203430394e-09	0.0169769120880277	255-232-213-56	255-217-56-6
408	5.16003190812317e-17	1.205825863130788e-06	255-24-215-202	255-122-4-2
409	3.7354354519240494e-20	2.382263354562131e-12	255-24-215-202	255-122-4-2
410	2.5539212555639786e-08	4.525886101801457e-08	255-24-215-202	255-122-4-2
411	0.9987618868054728	7.517561359682314e-06	255-24-215-202	255-122-4-2
412	2.3566529104690003e-09	0.002936064011247	255-232-213-56	255-122-4-2
413	1.933391165131072e-12	0.007361225068065	255-70-122-242	255-254-152-44
414	6.419699097308488e-09	0.0001908887805006	255-24-215-202	255-122-4-2
415	2.2529052404632982e-06	0.0013265849269467	255-24-215-202	255-70-122-242
416	8.899195365747039e-05	2.1055588318993534e-06	255-24-215-202	255-122-4-2
417	0.0266185345522062	0.0026308387276862	255-53-243-148	255-101-252-104
418	0.0432894219287681	0.0469454618285147	255-222-62-8	255-101-252-104
419	7.192473676986203e-06	0.0017346990232279	255-128-254-83	255-70-122-242
420	0.0003523638144558	0.0064706234085394	255-53-243-148	255-101-252-104
421	1.8427993768840427e-09	0.0061834785460234	255-222-62-8	255-254-152-44
422	2.3404376568242097e-30	5.8897065911333835e-25	255-222-62-8	255-70-122-242
423	5.397496957261426e-16	4.282883184350811e-13	255-24-215-202	255-122-4-2
424	1.1005641691144747e-18	2.8113422492010564e-14	255-180-27-1	255-212-231-53
425	1.3079710543211347e-25	1.8871286140820609e-22	255-70-122-242	255-70-122-242
426	8.040419019914238e-08	0.0052698570092158	255-24-215-202	255-217-56-6
427	2.2717630826032206e-10	0.0092059457771085	255-24-215-202	255-70-122-242
428	1.22152572295487e-12	2.392607287995856e-05	255-180-27-1	255-122-4-2
429	0.0064831851287522	0.0201485803048878	255-24-215-202	255-122-4-2
430	3.4055848569043494e-11	3.447719016081426e-06	255-24-215-202	255-122-4-2
431	7.51099405032753e-11	4.953139029445398e-07	255-24-215-202	255-122-4-2
432	6.62693743071078e-10	0.0012515189805134	255-232-213-56	255-254-152-44
433	4.797183914848027e-15	0.0017498271636	255-70-122-242	255-70-122-242
434	2.6977174682231996e-13	0.0404110431365742	255-70-122-242	255-254-152-44
435	1.24308397207304e-10	0.2311618197184538	255-70-122-242	255-212-231-53
436	1.988262589185993e-09	0.9985248397384316	255-70-122-242	255-70-122-242
437	2.1093292691769344e-10	0.2510781355162557	255-70-122-242	255-254-152-44
438	7.815387688105296e-11	0.575103498934823	255-70-122-242	255-254-152-44
439	3.206377057948905e-10	0.2915961158291443	255-232-213-56	255-254-152-44
440	7.29950077351133e-17	0.1054687726283278	255-232-213-56	255-254-152-44
441	1.289723024878172e-07	0.2467593002185336	255-232-213-56	255-212-231-53
442	1.7295144735563683e-11	0.0395047715838665	255-232-213-56	255-254-152-44
443	3.0007713423378775e-15	0.239713664120253	255-232-213-56	255-254-152-44
444	8.757960213919493e-13	0.4374942220723287	255-24-215-202	255-254-152-44
445	6.314659513383522e-17	3.2621128482548926e-05	255-232-213-56	255-254-152-44
446	1.6132673378710288e-17	1.5345600904798765e-07	255-24-215-202	255-122-4-2
447	1.4672449052632452e-16	0.7762021212326186	255-70-122-242	255-254-152-44
448	3.000757128960202e-17	0.0032214511216534	255-24-215-202	255-70-122-242
449	2.6425963845329614e-13	0.0019462679672362	255-232-213-56	255-70-122-242
450	3.27847647906474e-12	0.0133134030016909	255-222-62-8	255-254-152-44
451	1.2238534406540244e-14	0.8098272812708124	255-70-122-242	255-254-152-44
452	8.298215475173925e-13	0.0043564259047647	255-70-122-242	255-254-152-44
453	1.966580007193567e-10	0.2199478697159481	255-70-122-242	255-212-231-53
454	3.100495548757461e-15	3.1199612466053194e-06	255-24-215-202	255-212-231-53
455	3.9731426489972446e-08	2.788788852846117e-05	255-70-122-242	255-254-152-44
456	8.9119534735491e-10	0.4197100036801833	255-70-122-242	255-254-152-44
457	6.97135768714434e-07	0.003260777956951	255-70-122-242	255-212-231-53
458	2.915493772907368e-17	1.6393261288139483e-16	255-24-215-202	255-122-4-2
459	3.0708979029052e-08	0.000251473292875	255-70-122-242	255-254-152-44
460	0.0007588157176862	0.0421697357802702	255-70-122-242	255-122-4-2
461	1.3736210689645898e-07	0.001264408961073	255-70-122-242	255-254-152-44
462	3.241075639434255e-10	4.923977888830597e-06	255-128-254-83	255-122-4-2
463	6.488291171423225e-14	0.00125522880545	255-232-213-56	255-122-4-2
464	2.5290847961993163e-16	0.3119056292654419	255-70-122-242	255-254-152-44
465	5.699167877507064e-16	0.9472150361648546	255-70-122-242	255-254-152-44
466	6.4321332050872135e-12	0.2003258270546757	255-180-27-1	255-254-152-44
467	1.2554242977364804e-14	0.2324981216223612	255-70-122-242	255-212-231-53
468	2.897668918498932e-17	0.913081057948392	255-70-122-242	255-212-231-53
469	1.3413449232180646e-10	0.5115236995379864	255-232-213-56	255-254-152-44
470	1.4045857526838066e-14	0.0023508547981274	255-232-213-56	255-70-122-242
471	1.4596916139132393e-18	1.5506664349984124e-05	255-24-215-202	255-212-231-53
472	1.7196305999073085e-18	2.773258196117296e-05	255-232-213-56	255-70-122-242
473	3.5368120714147923e-19	1.7376928613883111e-09	255-24-215-202	255-70-122-242
474	4.101022376218091e-15	2.7457368669187797e-05	255-232-213-56	255-254-152-44
475	6.102162648248506e-13	1.2080500769108028e-06	255-232-213-56	255-122-4-2
476	2.533858877260025e-14	7.11581504008424e-08	255-222-62-8	255-212-231-53
477	2.002746357297101e-09	0.0251534990946664	255-222-62-8	255-70-122-242
478	1.7381750753405984e-11	0.0713901560243817	255-232-213-56	255-70-122-242
479	5.752617635354277e-12	0.0008292336768207	255-232-213-56	255-70-122-242
480	2.809614578394596e-11	0.5233565662979868	255-232-213-56	255-70-122-242
481	4.289104736116138e-14	4.88898041212117e-06	255-24-215-202	255-254-152-44
482	3.431352618425652e-11	0.001551333698734	255-232-213-56	255-212-231-53
483	2.4430279862923902e-20	2.259809831102389e-07	255-24-215-202	255-212-231-53
484	4.007866197273247e-16	0.2208483697697164	255-24-215-202	255-254-152-44
485	2.6258005514849334e-19	0.0859636517910691	255-24-215-202	255-254-152-44
486	9.703664794321037e-22	1.702983519049331e-09	255-70-122-242	255-254-152-44
487	2.459080004132385e-15	0.0246167116388331	255-70-122-242	255-254-152-44
488	1.3297965601040218e-08	0.0382886437008796	255-232-213-56	255-212-231-53
489	1.3533826225184961e-08	0.0064608506810305	255-232-213-56	255-254-152-44
490	9.560600473393563e-10	0.0032459038566272	255-232-213-56	255-254-152-44
491	1.8765449255061144e-19	8.495033348762185e-08	255-222-62-8	255-254-152-44
492	8.925361035980404e-09	0.0078655501956625	255-70-122-242	255-254-152-44
493	3.720866009891348e-06	0.0759506936613769	255-70-122-242	255-212-231-53
494	1.2040226303273556e-09	0.4792307592144671	255-70-122-242	255-70-122-242
495	5.497052789165667e-07	0.1283743608803365	255-70-122-242	255-254-152-44
496	4.274905570714329e-12	0.0475815962039484	255-24-215-202	255-70-122-242
497	3.172913712541826e-08	0.0048242990586832	255-24-215-202	255-70-122-242
498	1.0067174355885612e-07	0.0064503111444911	255-70-122-242	255-254-152-44
499	3.420239558553912e-05	0.0034441730320798	255-70-122-242	255-212-231-53
500	8.726436614867156e-17	5.229634891311707e-05	255-24-215-202	255-217-56-6
501	2.1799962592762982e-09	1.09151670973625e-05	255-70-122-242	255-212-231-53
502	7.481688376010953e-19	6.327536988254141e-07	255-70-122-242	255-254-152-44
504	5.019672139265342e-09	5.48689035944515e-07	255-70-122-242	255-70-122-242
505	2.921759708887368e-18	7.364015658774509e-15	255-70-122-242	255-212-231-53
507	1.4573508455302012e-16	0.8852262953945362	255-232-213-56	255-212-231-53
508	1.091335589434222e-25	7.500652965389291e-15	255-24-215-202	255-26-209-210
509	1.5737646806148662e-19	3.993778741814449e-09	255-24-215-202	255-212-231-53
510	1.1217373783873116e-20	1.0002897441297088e-16	255-128-254-83	255-212-231-53
511	1.9621831127270496e-12	0.0696624427412913	255-180-27-1	255-212-231-53
512	1.9101722655904733e-13	7.304873946630788e-05	255-24-215-202	255-212-231-53
513	4.9564646517006165e-27	1.0602873863293225e-15	255-24-215-202	255-70-122-242
514	2.337714721093501e-21	9.719094947889889e-13	255-24-215-202	255-212-231-53
515	3.874415625949469e-13	0.0046287060372027	255-180-27-1	255-70-122-242
516	2.6263582373782936e-13	0.4811378899378847	255-232-213-56	255-254-152-44
517	2.028022289229024e-14	0.0099355559865225	255-24-215-202	255-254-152-44
518	4.319997925178026e-20	1.9493308592109936e-12	255-24-215-202	255-70-122-242
519	5.773975444290562e-12	0.0030473950997763	255-222-62-8	255-70-122-242
520	2.4988862891211096e-12	0.0156318475084751	255-232-213-56	255-254-152-44
521	6.661672878478783e-13	0.0002601377156842	255-24-215-202	255-254-152-44
522	7.487863081726647e-13	0.0009816077001755	255-222-62-8	255-254-152-44
523	4.409179173424132e-13	1.3901598867648535e-05	255-232-213-56	255-254-152-44
524	5.059283758049926e-10	0.0025137885204163	255-70-122-242	255-212-231-53
525	4.625717874200738e-09	0.0768016094666466	255-222-62-8	255-217-56-6
526	2.3479356096958866e-10	0.7027532185576799	255-232-213-56	255-254-152-44
527	2.628834533975596e-12	0.0061091272572548	255-232-213-56	255-254-152-44
529	2.725686973519255e-13	0.2323446808719051	255-24-215-202	255-122-4-2
530	7.538437961631324e-15	0.0201041371654355	255-232-213-56	255-254-152-44
531	2.5072636116824265e-16	0.0001467084741954	255-232-213-56	255-254-152-44
532	3.162891793731874e-27	8.674882068956237e-15	255-24-215-202	255-254-152-44
533	9.835364166631123e-24	7.959068179472298e-11	255-24-215-202	255-122-4-2
534	6.3606641468215216e-21	0.0002316451500765	255-70-122-242	255-254-152-44
535	5.7157994056421775e-28	5.048652073446423e-13	255-24-215-202	255-122-4-2
536	2.0744901258616152e-08	0.0051788938950672	255-222-62-8	255-212-231-53
537	3.037952475106633e-19	6.645961027047213e-10	255-70-122-242	255-254-152-44
538	1.7300829446173058e-15	0.0044100295166346	255-70-122-242	255-26-209-210
539	1.2742988261631465e-12	0.0002639546380366	255-70-122-242	255-254-152-44
540	1.264264031362741e-08	0.0203860976952744	255-70-122-242	255-212-231-53
541	0.0013704201954413	0.0359677508356246	255-70-122-242	255-101-252-104
542	1.1118888264673271e-19	2.5724377629990647e-17	255-180-27-1	255-212-231-53
543	2.001828121046307e-24	1.5078731793241134e-17	255-180-27-1	255-212-231-53
544	1.3308563942999668e-16	5.515785310070755e-14	255-180-27-1	255-212-231-53
545	1.9287372866604949e-07	3.546387344084087e-05	255-70-122-242	255-70-122-242
546	1.9743626843280665e-08	1.4269380618047587e-06	255-70-122-242	255-70-122-242
547	5.663627792640828e-25	6.867698056886621e-19	255-24-215-202	255-70-122-242
548	6.77500431209439e-07	0.031185389078704	255-70-122-242	255-70-122-242
549	1.6257907055936826e-22	3.264376032765146e-15	255-24-215-202	255-212-231-53
550	1.5184844092749692e-20	1.080671357003378e-16	255-24-215-202	255-122-4-2
551	1.9725479064970978e-13	9.215390973729301e-13	255-222-62-8	255-70-122-242
552	1.090158405356268e-05	0.0001227864944749	255-70-122-242	255-70-122-242
553	1.1600912941054618e-11	8.341112687846009e-11	255-70-122-242	255-212-231-53
554	3.0943143595768585e-10	2.5830804321867876e-08	255-70-122-242	255-212-231-53
555	8.696879132332638e-05	0.0030954005993552	255-70-122-242	255-70-122-242
556	7.925678128371666e-13	6.587071905099254e-12	255-24-215-202	255-26-209-210
557	3.706051476840745e-13	7.174110108124831e-10	255-70-122-242	255-212-231-53
558	6.135740293608909e-07	0.0195210381225739	255-70-122-242	255-122-4-2
559	1.1946350971243201e-18	7.875668605745737e-15	255-24-215-202	255-122-4-2
560	9.442267532369676e-16	1.5096026990793847e-10	255-24-215-202	255-212-231-53
561	0.0003789949753464	0.0062984724436118	255-70-122-242	255-212-231-53
562	1.9967424726768448e-06	0.0056916439314589	255-70-122-242	255-212-231-53
563	7.26403849995338e-16	9.090895834504147e-14	255-53-243-148	255-212-231-53
564	1.8089058786761164e-05	1.5709075010138164e-05	255-128-254-83	255-254-152-44
565	6.298056042137238e-13	8.079141293671909e-06	255-232-213-56	255-70-122-242
566	1.782270345136021e-13	3.963792123398044e-07	255-70-122-242	255-212-231-53
567	7.565135378009399e-18	2.351271206788571e-08	255-222-62-8	255-212-231-53
568	9.487983490985044e-18	1.1862882687166312e-05	255-247-113-27	255-122-4-2
569	2.206025995935353e-19	1.245830551449839e-06	255-24-215-202	255-122-4-2
570	2.1655438506701969e-13	0.0008621380317895	255-222-62-8	255-254-152-44
571	2.0018524246547808e-14	0.0057416277643174	255-180-27-1	255-254-152-44
572	1.3182860125432576e-16	0.0088792115137185	255-24-215-202	255-254-152-44
573	2.0985122896127416e-24	5.681555007887764e-12	255-24-215-202	255-122-4-2
574	1.8786980535336758e-14	0.0685150538070723	255-24-215-202	255-254-152-44
575	1.5317772853030283e-08	0.0592805175183458	255-232-213-56	255-254-152-44
576	2.7664949814763166e-17	7.016077186172523e-07	255-24-215-202	255-212-231-53
577	1.4150827047440516e-13	1.913729067218814e-05	255-24-215-202	255-122-4-2
578	9.87221848601122e-15	0.0008098568881341	255-232-213-56	255-26-209-210
579	6.824907806611355e-17	1.1481703334338802e-05	255-232-213-56	255-70-122-242
580	2.2230774012594e-17	2.5030737088989812e-05	255-232-213-56	255-212-231-53
581	2.2867213711098892e-14	4.188355362138335e-06	255-222-62-8	255-212-231-53
582	1.0890840569561368e-24	1.5987582908117869e-19	255-24-215-202	255-70-122-242
583	1.041856222094262e-20	1.7602783998260153e-15	255-51-172-246	255-122-4-2
584	1.4204538671266409e-18	4.440311024615799e-16	255-24-215-202	255-122-4-2
585	1.7246976071302867e-10	3.001853261580588e-10	255-222-62-8	255-122-4-2
586	2.228362623557844e-08	2.683182318469532e-06	255-70-122-242	255-122-4-2
587	2.1923722633073123e-16	0.0744731271493768	255-24-215-202	255-254-152-44
588	5.43650056189085e-10	0.7863343272544185	255-222-62-8	255-70-122-242
589	2.1865183757702566e-08	0.0439197778651544	255-232-213-56	255-254-152-44
590	1.1269037194526648e-15	1.90438862197631e-06	255-180-27-1	255-254-152-44
591	0.0002299235003144	0.0003207253860116	255-128-254-83	255-70-122-242
592	1.767539055760249e-18	4.827299668633262e-09	255-24-215-202	255-212-231-53
593	1.5122229988068654e-10	0.000135571286392	255-222-62-8	255-70-122-242
594	1.5639911603759992e-09	0.2047866253361735	255-222-62-8	255-254-152-44
595	2.9987373820058127e-21	3.61019445335656e-14	255-24-215-202	255-122-4-2
596	6.4112349978007295e-12	1.487937637658998e-05	255-24-215-202	255-70-122-242
597	8.213483399584125e-21	2.619371320619552e-13	255-24-215-202	255-212-231-53
598	3.9693271261645554e-22	1.1510477236733348e-15	255-24-215-202	255-122-4-2
599	4.2605614336709593e-23	1.8095385724475838e-09	255-24-215-202	255-212-231-53
600	6.4087023913206545e-22	6.821612781243293e-16	255-24-215-202	255-122-4-2
601	1.0286320619172737e-15	0.0158608489485096	255-232-213-56	255-254-152-44
602	2.248481338906793e-23	2.8787423617992255e-11	255-24-215-202	255-212-231-53
603	1.6169046356650974e-21	7.636666725988908e-14	255-24-215-202	255-122-4-2
604	4.209671596996959e-25	2.2877547598287023e-12	255-24-215-202	255-122-4-2
605	3.71029041716768e-18	0.0024822419428931	255-24-215-202	255-26-209-210
606	1.3324066192901558e-14	0.1513225923450987	255-24-215-202	255-122-4-2
607	3.6808367491380563e-22	1.7132634081148882e-14	255-24-215-202	255-70-122-242
608	1.3440218037634302e-19	1.876594647524224e-06	255-180-27-1	255-254-152-44
609	2.451689764774142e-15	0.2016845818666265	255-24-215-202	255-122-4-2
610	1.6254510923379874e-14	0.0001527180638462	255-24-215-202	255-254-152-44
611	1.3343667981761411e-18	2.910930898768165e-12	255-180-27-1	255-212-231-53
