label_id	Cardiovascular system	Midgut	Sensory Motile Cilia	Nervous System	Stem cells	Somatic musculature	Epidermis	Gland cells	Heme/chitin	Anterior nervous system	Enteric nervous system	zero	autofluorescence	most probable cluster
92	2.9182479464169223e-10	2.4573295225565e-11	0.0003807300400647354	0.032441322743329074	0.0010860963149927458	2.41385619281714e-12	0.7893146021108215	1.173269129917115e-10	0.1767772483294169	2.319206673736534e-11	2.044083619774158e-12	8.444878988574962e-106	0.0	Epidermis
93	0.011408143161392185	0.029957756807716965	0.0009613972780693688	0.0014682879756075318	0.03568267958233827	2.4556287743496444e-06	0.06848969953997236	0.820154428109978	0.0318735307174721	1.3208184570283422e-06	3.0038018124018537e-07	4.0481636915068815e-14	0.0	Gland cells
94	3.465515560150767e-05	5.966686541626838e-09	2.218928231150628e-08	1.3243894527463586e-09	1.1578009934974644e-06	0.9999639760794655	6.382479900707717e-08	9.859103765638272e-08	1.856016512489033e-08	3.962447148918936e-10	1.1133470270091571e-10	1.2954540726683497e-62	0.0	Somatic musculature
95	8.906186775815882e-05	0.00018984090247774378	0.7894639539878774	0.040065185294798286	0.005651860980729096	5.6790249800492835e-06	0.0004429951735386573	0.06628914994113096	0.09740547977197404	2.7559454649376755e-06	0.00039403710927068774	1.9741642222240153e-49	0.0	Sensory Motile Cilia
96	5.8525875374938964e-05	2.477935533134306e-12	2.129742223425959e-06	4.2790020957699247e-07	2.6340406126855678e-06	0.9999362677096236	4.603789664190631e-09	2.8865530558884207e-09	6.4889198327602494e-09	5.0577537847593876e-12	7.451574340771753e-10	1.822197474363066e-101	0.0	Somatic musculature
97	4.860883610651452e-18	1.5052080067172726e-18	9.59289506736645e-05	0.7535421842267157	1.5691328503319875e-09	5.779731938152962e-19	4.804296720170906e-11	6.6627088365177165e-18	1.5829746931123959e-09	0.24636188362245406	5.950211407673276e-15	3.3834034077022576e-125	0.0	Nervous System
98	0.0004365012359386714	0.0006174756608256325	0.5862154315931156	0.007838917528313977	0.04696329413388544	4.476500490244609e-08	7.457255720671972e-05	0.32865988412526415	0.01107705758604846	3.896818477694816e-07	0.018116431132548624	5.138207649810354e-37	0.0	Sensory Motile Cilia
99	0.0014314969107422579	0.0024601633746490497	0.1832734275503389	0.004248361558997244	0.1198327265990366	1.887181246922281e-07	0.00030914441116364997	0.6284628346894732	0.010865717699256199	1.0548156269864001e-06	0.049114883672591356	3.946196704418187e-37	0.0	Gland cells
100	0.21192691540859385	0.11330968937670916	0.0007848117804039186	0.00016402532421129417	0.24598553014498367	0.32460620615374347	0.024761741513409256	0.05126994810492921	0.025960544961232283	0.0005358058274576873	0.0006947814043261118	1.0369738342093989e-16	0.0	Somatic musculature
101	0.007960008522137739	3.2987862816655824e-05	0.06344201851991538	0.0020382843451960285	0.07926862664485083	0.0045970344541266936	0.4095145546166258	0.0021599610569124975	0.4309707794878563	7.971892700657306e-06	7.772596861475852e-06	1.1030453723129945e-57	0.0	Heme/chitin
102	0.36598945425446633	0.00018875287672643704	0.19013847994884162	0.1426151378871736	0.045347920884810856	0.22770748356239284	0.0020120010177823847	0.004452916169845078	0.020755307413529954	0.0006882683073568542	0.00010427767707398656	1.3080716349246751e-59	0.0	Cardiovascular system
103	1.6272964858692298e-17	3.985565753067499e-18	0.0019795541481179564	0.9980138958756637	6.733705728037823e-10	6.901322666322577e-19	1.152509748494858e-14	6.9878637300319244e-15	4.7574284886730685e-14	6.5448696420517635e-06	4.43313959710181e-09	7.524815371681278e-125	0.0	Nervous System
104	9.473126796796008e-23	6.771153042042939e-22	3.6974845043383544e-05	0.9999627716764007	1.6673934785597486e-11	2.943689052865824e-21	1.7305629290131612e-16	3.125415693239603e-22	1.3698973816490302e-14	2.534583945660893e-07	3.473650429817121e-12	9.330856519410552e-170	6.772692452249115e-279	Nervous System
105	2.9055821419405448e-15	1.3912211350755158e-11	0.08710723857555865	0.9126363855325527	6.693167195357351e-05	2.166392132107155e-14	3.6740019141559377e-09	0.00018790702180631458	1.3697015174426405e-06	4.834250100696867e-10	1.633252475835529e-07	1.0243447788634935e-80	0.0	Nervous System
106	1.218669791630186e-06	3.918184503686391e-06	0.012525917441642562	0.12647731175742916	0.0042784554962348705	1.3485994849851199e-10	2.5247740987060712e-05	0.8558289013434474	0.0008584368595023497	9.853945353736827e-09	5.825176561486601e-07	1.3601583106020584e-51	0.0	Gland cells
107	0.0980283646478496	0.0750825782454694	0.24002285795438927	0.33101303964594164	0.03306928650623656	9.935774901136609e-06	0.03338006112445938	0.000350899971810482	0.16435568225674135	0.02468698062217943	3.132500218454821e-07	5.77386088527297e-24	0.0	Nervous System
108	0.021397938031578894	0.17426838114971713	0.0027394467088627966	0.003908967239043842	0.09377758540382262	5.3645232736242346e-05	0.08346520011593561	0.4908247374369593	0.09248164189852426	0.032491364547681	0.004591090669498844	1.5656393108780634e-09	0.0	Gland cells
109	0.0010898622204377143	0.0028151010001585403	0.051450094791731106	0.017846303980845125	0.2678677077104339	2.830662032875255e-07	0.006066365338427815	0.5327578713565722	0.11693104309929787	0.0014233362571565704	0.0017520311787359135	6.1062676782385195e-28	0.0	Gland cells
110	9.48936733368874e-09	2.1147718093022917e-16	1.9338400406278602e-13	5.476262333737157e-15	8.315337755154481e-11	0.9999999904270604	1.1668462276272326e-13	1.3299425081912924e-15	1.0155238882220985e-13	2.476297681581541e-19	6.147310380341021e-17	4.723436826536958e-113	0.0	Somatic musculature
111	0.05789892151398897	0.0002794590510034731	0.00011464052897588051	1.1922975693566828e-05	0.008851732019131309	0.9213354603600418	0.0007319977816099438	0.010025752206801823	0.0007259174723666101	1.970775293407749e-05	4.488337452662466e-06	1.4994334592522244e-29	0.0	Somatic musculature
112	3.710147267832931e-06	1.3512833895868382e-08	0.01756267474264013	0.006466880139668682	0.00027967241953551366	3.315342539372398e-08	0.7467726869540177	7.611004522019803e-05	0.22883821041929847	8.178394720039227e-09	2.876974545167552e-10	1.6610117363495217e-74	0.0	Epidermis
113	2.0485672805582798e-19	1.2215612046078654e-21	4.788858651011084e-05	0.9999521107474424	2.0664140494589047e-10	1.4930094317570719e-21	3.578534340495175e-16	7.575757222692329e-17	1.2106136253869123e-16	4.5934148211047e-10	6.414795038194198e-14	3.856820312942068e-180	2.7382392294115415e-271	Nervous System
114	1.0403609307882282e-07	1.4509093478611138e-07	0.00017098476465581263	0.0014427429074285439	0.008731202827072383	2.2646322464476336e-10	0.00039256878182967873	5.221198493525838e-05	0.9892100392821287	7.922098234278704e-11	1.923733937510499e-11	4.868070631777429e-48	0.0	Heme/chitin
115	0.0011725736771364729	1.2000322008230091e-08	0.0019761399317679684	0.009532143222029566	0.004197412306708163	0.9831051593186595	4.3472372500046975e-06	2.465196887197996e-06	4.0011825704602896e-06	4.387199526635592e-07	5.307206716008878e-06	3.4621907079126566e-86	0.0	Somatic musculature
116	1.991442310856582e-15	7.056440101297091e-16	0.9998052126359167	0.00019412086037996198	6.51366422536687e-07	1.6845226306530074e-18	1.8443547015481274e-09	5.877590343483113e-09	7.415330500593194e-09	3.048079755582789e-16	2.356888620115462e-15	2.7650277954617077e-108	0.0	Sensory Motile Cilia
117	1.953323436033484e-12	2.7273714673442476e-13	0.999987999775303	1.8477714079692435e-07	1.0996776189484913e-06	7.765616862460307e-17	1.0696794490335588e-05	4.743634077743121e-09	1.4228546318653267e-08	2.51308534631576e-16	1.0398421461085211e-12	1.244892236835383e-100	0.0	Sensory Motile Cilia
118	1.42428695810826e-17	3.374930691125773e-19	2.1526477806731043e-05	0.007871479071389924	4.3891002554965535e-11	1.350022693881929e-20	5.79379553615287e-15	2.833921988271736e-21	2.2545721472985922e-13	0.9921069943334979	7.318302650662689e-11	2.8325907188268783e-141	0.0	Anterior nervous system
119	0.0003561649480492835	1.4295770740229316e-06	0.0030988395974617506	0.00028959828801690857	0.07002838206497651	1.3246784846554007e-06	0.8377807360950258	0.00031415429936580946	0.08809381478322705	9.419324555961305e-09	3.5546248993605195e-05	8.663435618146912e-69	0.0	Epidermis
120	1.1582486128795427e-17	2.526475897756387e-14	0.005821333906060327	0.994178653484781	1.2579613829820721e-08	9.387975582444282e-20	2.5675684782225523e-11	6.864690153108298e-13	3.145931079197124e-12	9.37282555056103e-15	2.0620835762384192e-15	7.005546278135861e-117	0.0	Nervous System
121	1.1846397011117264e-22	3.1627751000664532e-27	0.9999909959834444	9.004013419361483e-06	7.4560084934441e-14	4.826066660118214e-28	1.830091094361426e-18	1.0157470433277251e-20	8.200743444771093e-15	2.587916163249556e-19	3.0534663001407506e-12	4.797098614996722e-212	3.1873301091775306e-249	Sensory Motile Cilia
122	4.015965536914034e-06	1.1307901049277697e-12	3.0343535939025484e-09	1.5231062818710687e-10	6.340583747637714e-08	0.9999959006584624	5.541625974657609e-09	8.607028337477402e-11	1.1154671817972938e-08	1.0119669876149215e-17	1.2961497361924368e-17	4.030638241413939e-99	0.0	Somatic musculature
123	6.57845850420309e-10	2.225172740379881e-15	0.002539637249367759	0.997280868527364	1.253465823298159e-05	0.00015667770405646174	1.2233293674675441e-11	1.6864845863779602e-10	7.308678677963113e-11	9.341946165486677e-06	9.390029964674828e-07	8.848560998435795e-135	0.0	Nervous System
124	3.803804366340848e-25	1.2252507374403467e-24	1.3668557238996614e-06	0.9998025094994961	9.681093431871934e-15	3.142471345439244e-25	2.468187409437031e-19	8.48640264204968e-21	4.717706625087359e-17	0.00019612364477010203	6.952283470915379e-17	1.5570333879278048e-190	1.093304100846991e-272	Nervous System
125	0.007747757211072472	0.059396659931302886	0.0005626345307039899	0.00018323401300586367	0.05667045832960757	5.009462906689653e-06	0.706488103432995	0.06862534230695082	0.0985296909092085	0.0003490414794251746	0.0014420683925458937	2.7538679148644127e-13	0.0	Epidermis
126	0.053802295842451504	0.5473320021039683	0.002556292774392778	0.0015335860193651436	0.09566961922467736	1.854677975963288e-05	0.06248156205329795	0.11690784769338929	0.06381043528611945	0.04684374409246032	0.008777961812682677	0.0002661063174357435	0.0	Midgut
127	6.486492306743016e-09	9.581135642224181e-08	0.0005425019035226767	0.997486863218731	1.899192182208668e-05	2.4879584622305236e-10	7.378273728114326e-09	2.789399116266926e-05	8.465234458097963e-08	2.9922174679868663e-05	0.001893632212818852	3.2583975019434952e-78	0.0	Nervous System
128	0.000588704909348187	1.107114550123784e-06	2.199580139844416e-07	5.3822392323223574e-08	4.3789913311999736e-05	0.9993647420595972	4.64515206175674e-07	2.7368011248788667e-07	5.427210195415596e-07	7.313405220894932e-08	2.8172395704820217e-08	7.03765438687095e-55	0.0	Somatic musculature
129	4.252592887477189e-05	7.61402609394895e-05	0.9466122818697387	0.03158901747629161	0.004370523604130463	1.175063384259981e-08	0.00047966703702675886	0.015471374877496486	0.0013563839099282361	4.6856066146321397e-07	1.6047242779776284e-06	2.156344321092266e-33	0.0	Sensory Motile Cilia
130	2.491195864542544e-07	2.128223388439538e-08	0.00036718819368158245	0.18289168410827916	0.0007686891659746297	5.830149844176342e-14	0.8150243363496256	7.560461566210622e-07	0.0009470749686754426	5.273325614596096e-10	2.3839585675520345e-10	1.17367120525611e-89	0.0	Epidermis
131	0.05181278045083649	0.012866015883558634	0.0107227331284123	0.0015070151271509714	0.01976670368844281	0.0004692406777771998	0.3908056665681124	0.0773640039369892	0.4346854655387025	9.716325370309443e-08	2.7783676367548105e-07	2.505810898494463e-19	0.0	Heme/chitin
132	2.9661006383472413e-20	2.0047451713428152e-23	2.596959343034006e-07	0.9999769483281253	5.1368095964078154e-14	6.908079694235539e-22	2.5138150790660402e-18	3.6842720299034644e-22	1.8455650693925674e-21	2.2791975733101415e-05	1.557944650721396e-13	2.721926687344294e-160	2.019826693585785e-287	Nervous System
133	0.0015660439579741553	9.93909940826782e-06	7.993108652621645e-06	2.624285596209493e-07	0.00026972085499676196	0.99811048432422	1.6301188191744664e-05	2.26659506458221e-06	1.6498528593962777e-05	3.429911269317738e-07	1.4692321116397276e-07	1.1276654726885001e-41	0.0	Somatic musculature
134	2.9802972955234968e-05	1.3009065158859684e-10	5.410787306677455e-10	6.460690053534256e-12	1.2286234865484106e-07	0.9999700674596315	3.098684892113808e-09	1.0324194560708502e-10	2.8238821776498572e-09	1.6184687297803058e-13	1.4637209445151815e-12	3.4821774049927665e-85	0.0	Somatic musculature
135	2.213680102401587e-05	1.5010939306513002e-08	7.979194688894601e-08	5.6646515782298714e-09	1.959399925433746e-06	0.9999757433739962	8.313738934719039e-09	1.4573314378131677e-08	9.165545018288285e-09	2.4792615146189504e-09	2.5425656717893677e-08	1.3952947060418647e-66	0.0	Somatic musculature
136	2.655419024345534e-13	6.007627848130278e-14	0.004195957910790413	0.9958020941987598	3.7982742943764315e-07	1.5056214539609676e-16	7.37746993623673e-13	5.41057677342269e-13	1.5661789639309726e-11	1.5937338677802754e-09	1.5664520202051274e-06	3.4983112242794854e-99	0.0	Nervous System
137	3.5627145592419687e-06	2.2065976526945927e-11	2.187349630089729e-08	3.7681305789748385e-10	7.766269545277607e-07	0.999995634588989	5.909844074422872e-10	5.253972583797894e-14	3.1748796429741e-09	8.724014129380015e-12	2.248130394506574e-11	4.795136828910943e-89	0.0	Somatic musculature
138	3.5907346696213326e-06	1.0020131346089418e-11	2.2625773220421012e-08	5.785841429283361e-10	4.1053561138881325e-07	0.999995974233569	6.768183796276636e-11	2.4429187138023475e-14	1.159194272674607e-09	9.943793517887103e-12	4.492813097914574e-11	2.1989668772312377e-95	0.0	Somatic musculature
139	1.5776006414088622e-07	3.0529935349177575e-09	0.10307872861981665	0.294402644152966	0.0017331318829977912	1.8630930837997172e-14	0.5991525966830221	1.7403306018979907e-06	0.001630958232184439	4.30481428806387e-12	3.92810299240935e-08	9.388485482216766e-106	0.0	Epidermis
140	1.544982077624458e-05	2.2267484155806075e-10	0.913007028968409	0.0053923200640385175	0.005732367740376643	0.0016810206898407005	0.000503475254330084	3.524125856412904e-06	0.07366481308670662	2.6707554583175186e-11	2.837425999961149e-13	2.2290029247154683e-118	0.0	Sensory Motile Cilia
141	3.131290061078182e-06	1.5396177597513122e-10	0.03180862182641443	0.5607758254706462	0.0355283965170573	2.1815116436281004e-10	0.03947813775974212	2.2024129304435738e-06	0.3322401374404052	4.554337471495868e-06	0.0001589925731586291	1.1532716150906904e-91	0.0	Nervous System
142	0.01693771678107134	0.22746904309859045	0.003002053105424719	0.0122024962678397	0.24236115655918278	6.0423718257517536e-05	0.14674487835950772	0.013961714781010177	0.3148289125002018	0.02237287150208629	5.8733326827354725e-05	2.1523239938246394e-19	0.0	Heme/chitin
143	1.121504059729382e-12	4.530484459033594e-10	0.047783253185329826	0.9082568393402867	0.0060602822410197425	3.0216723675747738e-15	0.032163148811206216	6.016070986226214e-10	0.00573647536598679	3.536807929245185e-17	3.905271379281719e-13	5.337539005197748e-111	0.0	Nervous System
144	1.2478540111134538e-07	3.988217065602767e-08	0.03845263545148318	0.9504087386662761	0.0010936886276573718	1.6730061858390353e-11	7.045167675403606e-07	0.00029504636607800285	9.814156658736438e-06	0.009148830042755846	0.0005903774880214088	5.216614556678746e-52	0.0	Nervous System
145	4.920894929770267e-06	8.247738301800517e-11	4.074707037364633e-09	2.7787843646567953e-06	9.893672550125733e-05	0.9998190626651311	7.427819677442947e-05	3.785136150894609e-13	1.8500339612396545e-08	6.109265442751243e-18	7.539642897767916e-11	7.142152834536291e-125	0.0	Somatic musculature
146	5.239930153255745e-05	2.6345539536836387e-11	1.357918047667477e-09	2.6153576480810387e-11	3.9045804041179105e-07	0.9999471966812843	4.074552337772081e-09	1.1871067093111239e-09	6.882764270701153e-09	7.495092983879522e-14	4.227260816567249e-12	2.914114091124913e-85	0.0	Somatic musculature
147	6.236548853549446e-10	5.897619859944781e-11	0.20152478035152874	0.765188169167497	0.003566840119201303	4.763011216698338e-12	0.004025887635042648	2.2522702448210513e-09	0.02569326503128657	1.052333845774471e-06	2.421933642592235e-09	9.16644991237791e-90	0.0	Nervous System
148	4.628336723271105e-13	9.037060195780427e-14	0.17894752754847518	0.8209756939587838	4.2925443581266096e-06	7.39904873871481e-16	1.4585629274290094e-10	7.248019352539335e-05	4.888930626570901e-09	9.234881953022937e-14	7.194245064854711e-10	1.9742172995263877e-93	0.0	Nervous System
149	1.2532949423312036e-14	7.3195063704943e-16	0.00020180311206648664	0.9997981518411879	4.3165629138214735e-08	7.878320171099339e-19	9.572930032205387e-12	7.262988643299225e-13	2.431475588976673e-12	1.4023420048571132e-10	1.7281382802458199e-09	1.7242328981035652e-122	0.0	Nervous System
150	0.001394856278056555	2.385252994078298e-07	4.791187646557928e-07	1.4588531459072325e-08	0.00018390491277922867	0.9984096293528801	2.907806852591545e-07	6.05726065484292e-10	1.0578605782156072e-05	2.751978269372472e-10	6.956297315477926e-09	2.244367424856982e-51	0.0	Somatic musculature
151	8.286745641758128e-05	0.0013069761464682653	0.14152314783916764	0.00776354770279157	0.4579860561887638	2.5011241198277085e-05	0.11802520972879323	0.05616790568100163	0.21595834414802434	7.296763490110604e-08	0.0011608608997388413	3.5166318039055267e-37	0.0	Stem cells
152	2.9723271926117894e-05	2.060248328256517e-05	0.0038064562599323688	0.0005233051946317084	0.02590706060039334	3.580223967218392e-08	0.07097285185191796	0.001151982717063622	0.8975879811059487	1.199879944784616e-10	5.92675933910154e-10	1.1677967212409134e-70	0.0	Heme/chitin
153	0.0612396730718657	0.39573264680377296	0.005075423678929537	0.001282998043286475	0.1386392517954485	0.00024041800633220898	0.027197193273930095	3.452092353144295e-05	0.3663296242950331	0.003451617165483144	0.0007765533548741394	7.958751257455163e-08	0.0	Midgut
154	1.0318332194174497e-05	2.5752525659068594e-05	4.6904649152387796e-06	0.00040314591874333054	0.034153821545132135	1.0706623403798454e-13	0.964134133895981	5.086076504388402e-06	0.0012630459443419163	9.088660156677747e-14	5.29633066784014e-09	7.695747275873715e-75	0.0	Epidermis
155	0.0006260514057391092	8.953062469916134e-11	0.005078975623519995	0.9850107893912796	0.009266015514565445	2.6642961442553956e-11	1.3399131941671237e-05	2.1907848399823097e-08	6.110777241908121e-08	6.308474542089757e-07	4.054953705673089e-06	3.1956518852807105e-103	0.0	Nervous System
