label_id	clusters	morphologyColourScheme
13972	2	255-7-197-226
13540	2	255-7-197-226
13950	2	255-7-197-226
13951	2	255-7-197-226
13998	2	255-7-197-226
13575	2	255-7-197-226
13353	10	255-114-16-255
13975	1	255-147-172-58
12876	2	255-7-197-226
13542	3	255-98-0-122
13375	2	255-7-197-226
13606	2	255-7-197-226
14183	1	255-147-172-58
13607	1	255-147-172-58
13357	9	255-0-76-255
13368	7	255-98-132-2
14004	6	255-209-164-255
13802	5	255-181-131-84
13804	5	255-181-131-84
14005	4	255-254-141-100
14171	2	255-7-197-226
13611	9	255-0-76-255
13586	2	255-7-197-226
14193	10	255-114-16-255
13386	9	255-0-76-255
13806	2	255-7-197-226
13988	2	255-7-197-226
14007	2	255-7-197-226
14010	2	255-7-197-226
14008	2	255-7-197-226
13991	2	255-7-197-226
14009	2	255-7-197-226
13811	2	255-7-197-226
13637	2	255-7-197-226
13992	2	255-7-197-226
13590	2	255-7-197-226
13812	2	255-7-197-226
13593	2	255-7-197-226
13832	2	255-7-197-226
13591	2	255-7-197-226
13994	2	255-7-197-226
13813	2	255-7-197-226
14213	2	255-7-197-226
14013	2	255-7-197-226
13996	3	255-98-0-122
13617	2	255-7-197-226
14017	10	255-114-16-255
14218	2	255-7-197-226
13846	2	255-7-197-226
13618	6	255-209-164-255
12967	6	255-209-164-255
13600	10	255-114-16-255
12951	6	255-209-164-255
13623	2	255-7-197-226
14018	6	255-209-164-255
13396	6	255-209-164-255
13822	2	255-7-197-226
13644	7	255-98-132-2
13374	2	255-7-197-226
13624	6	255-209-164-255
14024	2	255-7-197-226
13625	3	255-98-0-122
13604	1	255-147-172-58
13823	2	255-7-197-226
13399	2	255-7-197-226
13419	1	255-147-172-58
13650	2	255-7-197-226
14000	1	255-147-172-58
14027	2	255-7-197-226
14227	2	255-7-197-226
14026	1	255-147-172-58
14030	2	255-7-197-226
13626	2	255-7-197-226
13608	1	255-147-172-58
14028	2	255-7-197-226
14029	10	255-114-16-255
14206	10	255-114-16-255
13824	9	255-0-76-255
12714	9	255-0-76-255
11893	9	255-0-76-255
10659	9	255-0-76-255
11078	9	255-0-76-255
13175	7	255-98-132-2
13610	8	255-222-69-200
13029	8	255-222-69-200
9144	9	255-0-76-255
13431	4	255-254-141-100
13844	6	255-209-164-255
14040	3	255-98-0-122
13012	9	255-0-76-255
14044	9	255-0-76-255
14042	1	255-147-172-58
13847	2	255-7-197-226
13682	1	255-147-172-58
13848	1	255-147-172-58
13683	1	255-147-172-58
13668	2	255-7-197-226
13414	2	255-7-197-226
13684	1	255-147-172-58
14046	1	255-147-172-58
14242	2	255-7-197-226
13685	1	255-147-172-58
13645	2	255-7-197-226
13863	1	255-147-172-58
13647	5	255-181-131-84
14243	6	255-209-164-255
14263	1	255-147-172-58
14049	1	255-147-172-58
14264	2	255-7-197-226
14050	6	255-209-164-255
13670	10	255-114-16-255
14051	6	255-209-164-255
14053	6	255-209-164-255
13673	10	255-114-16-255
14054	6	255-209-164-255
14075	6	255-209-164-255
13201	8	255-222-69-200
13439	8	255-222-69-200
13851	5	255-181-131-84
13849	8	255-222-69-200
13422	8	255-222-69-200
13654	5	255-181-131-84
14252	5	255-181-131-84
14079	5	255-181-131-84
11743	4	255-254-141-100
13224	3	255-98-0-122
13657	8	255-222-69-200
14082	9	255-0-76-255
11710	4	255-254-141-100
14270	3	255-98-0-122
13876	8	255-222-69-200
13690	9	255-0-76-255
13479	8	255-222-69-200
14096	7	255-98-132-2
13695	6	255-209-164-255
13680	9	255-0-76-255
13041	9	255-0-76-255
13486	4	255-254-141-100
13251	3	255-98-0-122
13880	9	255-0-76-255
12420	9	255-0-76-255
13706	7	255-98-132-2
14276	10	255-114-16-255
13458	8	255-222-69-200
14541	2	255-7-197-226
14114	8	255-222-69-200
14726	10	255-114-16-255
14112	8	255-222-69-200
14339	5	255-181-131-84
14728	5	255-181-131-84
14727	5	255-181-131-84
14729	5	255-181-131-84
14303	5	255-181-131-84
14730	5	255-181-131-84
14304	10	255-114-16-255
8526	9	255-0-76-255
14732	5	255-181-131-84
14532	5	255-181-131-84
14343	1	255-147-172-58
14154	9	255-0-76-255
14121	9	255-0-76-255
14319	7	255-98-132-2
12064	9	255-0-76-255
14748	5	255-181-131-84
14548	5	255-181-131-84
14539	8	255-222-69-200
14550	2	255-7-197-226
14753	2	255-7-197-226
14351	2	255-7-197-226
14136	5	255-181-131-84
14540	2	255-7-197-226
14353	2	255-7-197-226
14334	2	255-7-197-226
14336	5	255-181-131-84
14138	2	255-7-197-226
14754	2	255-7-197-226
14755	2	255-7-197-226
14355	2	255-7-197-226
14736	2	255-7-197-226
14125	2	255-7-197-226
14356	2	255-7-197-226
14737	2	255-7-197-226
14338	2	255-7-197-226
14337	2	255-7-197-226
14759	2	255-7-197-226
13921	2	255-7-197-226
14542	2	255-7-197-226
14340	2	255-7-197-226
14953	1	255-147-172-58
14740	2	255-7-197-226
14739	5	255-181-131-84
14341	1	255-147-172-58
14360	2	255-7-197-226
13924	2	255-7-197-226
14143	10	255-114-16-255
13927	10	255-114-16-255
14556	2	255-7-197-226
14363	2	255-7-197-226
14362	2	255-7-197-226
14145	5	255-181-131-84
11856	9	255-0-76-255
14367	2	255-7-197-226
14132	2	255-7-197-226
14366	2	255-7-197-226
14557	2	255-7-197-226
14764	2	255-7-197-226
14147	2	255-7-197-226
14368	2	255-7-197-226
14347	8	255-222-69-200
14388	7	255-98-132-2
14374	8	255-222-69-200
14373	7	255-98-132-2
14150	4	255-254-141-100
14389	5	255-181-131-84
14571	7	255-98-132-2
14771	5	255-181-131-84
14772	5	255-181-131-84
14750	2	255-7-197-226
14192	5	255-181-131-84
14377	2	255-7-197-226
14572	2	255-7-197-226
14752	2	255-7-197-226
14773	2	255-7-197-226
14783	2	255-7-197-226
14563	2	255-7-197-226
14197	2	255-7-197-226
5021	9	255-0-76-255
12912	6	255-209-164-255
14361	2	255-7-197-226
14158	2	255-7-197-226
14380	2	255-7-197-226
14565	2	255-7-197-226
14580	9	255-0-76-255
14566	2	255-7-197-226
14160	2	255-7-197-226
14159	2	255-7-197-226
14399	1	255-147-172-58
14400	2	255-7-197-226
14404	2	255-7-197-226
14591	3	255-98-0-122
14184	3	255-98-0-122
13789	6	255-209-164-255
14560	8	255-222-69-200
14003	8	255-222-69-200
7460	9	255-0-76-255
11278	9	255-0-76-255
13561	9	255-0-76-255
14191	5	255-181-131-84
14190	5	255-181-131-84
12669	9	255-0-76-255
14412	10	255-114-16-255
14806	2	255-7-197-226
14607	2	255-7-197-226
14608	2	255-7-197-226
13989	2	255-7-197-226
14209	2	255-7-197-226
14633	2	255-7-197-226
14196	2	255-7-197-226
14210	2	255-7-197-226
14635	10	255-114-16-255
14195	2	255-7-197-226
13990	10	255-114-16-255
14198	2	255-7-197-226
14634	5	255-181-131-84
14012	2	255-7-197-226
14837	2	255-7-197-226
14808	2	255-7-197-226
14435	2	255-7-197-226
14807	2	255-7-197-226
13993	2	255-7-197-226
14211	2	255-7-197-226
14214	0	255-255-0-73
14202	9	255-0-76-255
13166	6	255-209-164-255
14613	9	255-0-76-255
14809	6	255-209-164-255
14453	2	255-7-197-226
14814	6	255-209-164-255
14205	6	255-209-164-255
14241	1	255-147-172-58
14846	3	255-98-0-122
14443	1	255-147-172-58
13820	6	255-209-164-255
14444	6	255-209-164-255
14820	1	255-147-172-58
14616	2	255-7-197-226
14226	1	255-147-172-58
14445	2	255-7-197-226
15061	6	255-209-164-255
14821	2	255-7-197-226
14417	1	255-147-172-58
12750	6	255-209-164-255
14822	2	255-7-197-226
14853	1	255-147-172-58
14420	2	255-7-197-226
14426	1	255-147-172-58
14465	2	255-7-197-226
14624	2	255-7-197-226
14644	1	255-147-172-58
14854	10	255-114-16-255
14446	10	255-114-16-255
14185	3	255-98-0-122
14429	6	255-209-164-255
11854	9	255-0-76-255
14212	10	255-114-16-255
14039	0	255-255-0-73
14261	9	255-0-76-255
14454	2	255-7-197-226
14491	2	255-7-197-226
14677	1	255-147-172-58
14872	2	255-7-197-226
14678	2	255-7-197-226
14455	2	255-7-197-226
14456	2	255-7-197-226
14047	9	255-0-76-255
14873	2	255-7-197-226
14506	2	255-7-197-226
14223	2	255-7-197-226
14679	10	255-114-16-255
14458	10	255-114-16-255
14275	1	255-147-172-58
14876	6	255-209-164-255
14875	2	255-7-197-226
14245	2	255-7-197-226
14878	1	255-147-172-58
14655	2	255-7-197-226
14681	1	255-147-172-58
14654	6	255-209-164-255
14880	6	255-209-164-255
14657	3	255-98-0-122
14493	5	255-181-131-84
14494	10	255-114-16-255
13652	6	255-209-164-255
14470	5	255-181-131-84
13548	9	255-0-76-255
14886	9	255-0-76-255
14911	5	255-181-131-84
11979	3	255-98-0-122
14665	8	255-222-69-200
14097	8	255-222-69-200
14680	6	255-209-164-255
14285	8	255-222-69-200
13871	3	255-98-0-122
11161	9	255-0-76-255
11776	9	255-0-76-255
11140	9	255-0-76-255
15143	2	255-7-197-226
15507	5	255-181-131-84
15133	5	255-181-131-84
15314	10	255-114-16-255
15316	5	255-181-131-84
15134	5	255-181-131-84
15317	5	255-181-131-84
15318	5	255-181-131-84
15319	5	255-181-131-84
14943	5	255-181-131-84
8908	9	255-0-76-255
15322	1	255-147-172-58
13109	9	255-0-76-255
12260	9	255-0-76-255
14946	3	255-98-0-122
14981	10	255-114-16-255
15536	5	255-181-131-84
15160	5	255-181-131-84
15342	5	255-181-131-84
15537	5	255-181-131-84
15161	2	255-7-197-226
15343	5	255-181-131-84
14333	8	255-222-69-200
14950	2	255-7-197-226
15163	2	255-7-197-226
15325	5	255-181-131-84
15144	2	255-7-197-226
15344	5	255-181-131-84
15345	10	255-114-16-255
15327	5	255-181-131-84
14968	2	255-7-197-226
15164	2	255-7-197-226
15326	2	255-7-197-226
14952	2	255-7-197-226
14969	1	255-147-172-58
15346	5	255-181-131-84
14970	2	255-7-197-226
15145	10	255-114-16-255
15329	5	255-181-131-84
15147	5	255-181-131-84
15331	5	255-181-131-84
15332	5	255-181-131-84
14738	10	255-114-16-255
15148	1	255-147-172-58
15525	10	255-114-16-255
15149	2	255-7-197-226
15150	10	255-114-16-255
15167	2	255-7-197-226
14762	2	255-7-197-226
14976	2	255-7-197-226
14746	9	255-0-76-255
15173	9	255-0-76-255
15172	9	255-0-76-255
14980	8	255-222-69-200
15360	2	255-7-197-226
14749	5	255-181-131-84
15183	1	255-147-172-58
14995	5	255-181-131-84
15174	2	255-7-197-226
14982	5	255-181-131-84
14996	2	255-7-197-226
14983	2	255-7-197-226
15184	2	255-7-197-226
15175	5	255-181-131-84
15387	2	255-7-197-226
15362	5	255-181-131-84
14756	1	255-147-172-58
14986	5	255-181-131-84
14161	4	255-254-141-100
15363	5	255-181-131-84
15385	2	255-7-197-226
13108	9	255-0-76-255
14998	9	255-0-76-255
15022	2	255-7-197-226
14835	2	255-7-197-226
15231	2	255-7-197-226
14836	2	255-7-197-226
15049	2	255-7-197-226
15205	2	255-7-197-226
4546	4	255-254-141-100
14870	1	255-147-172-58
15004	9	255-0-76-255
14871	10	255-114-16-255
15241	2	255-7-197-226
14849	6	255-209-164-255
15033	2	255-7-197-226
15261	6	255-209-164-255
15404	1	255-147-172-58
14640	6	255-209-164-255
15245	6	255-209-164-255
15218	3	255-98-0-122
15247	2	255-7-197-226
14879	6	255-209-164-255
14622	1	255-147-172-58
15193	3	255-98-0-122
15035	2	255-7-197-226
15063	2	255-7-197-226
14859	3	255-98-0-122
14823	3	255-98-0-122
15064	1	255-147-172-58
15408	3	255-98-0-122
11079	9	255-0-76-255
11855	9	255-0-76-255
15067	9	255-0-76-255
15269	8	255-222-69-200
14489	4	255-254-141-100
14918	4	255-254-141-100
15286	3	255-98-0-122
15459	3	255-98-0-122
14874	3	255-98-0-122
15079	2	255-7-197-226
15260	1	255-147-172-58
15439	1	255-147-172-58
15440	2	255-7-197-226
15106	1	255-147-172-58
15288	3	255-98-0-122
14906	9	255-0-76-255
14467	10	255-114-16-255
15263	10	255-114-16-255
14661	6	255-209-164-255
15264	3	255-98-0-122
14913	10	255-114-16-255
14497	9	255-0-76-255
14475	8	255-222-69-200
14916	8	255-222-69-200
15111	9	255-0-76-255
15113	8	255-222-69-200
14288	9	255-0-76-255
15291	9	255-0-76-255
15693	4	255-254-141-100
15913	5	255-181-131-84
15311	8	255-222-69-200
15697	8	255-222-69-200
15702	8	255-222-69-200
15505	5	255-181-131-84
15719	5	255-181-131-84
15929	5	255-181-131-84
15742	2	255-7-197-226
15307	8	255-222-69-200
15720	5	255-181-131-84
15930	5	255-181-131-84
15931	5	255-181-131-84
15933	5	255-181-131-84
15494	7	255-98-132-2
15932	5	255-181-131-84
15724	8	255-222-69-200
15508	5	255-181-131-84
15722	5	255-181-131-84
15934	10	255-114-16-255
15921	10	255-114-16-255
15723	5	255-181-131-84
15922	1	255-147-172-58
15935	5	255-181-131-84
12216	9	255-0-76-255
15524	2	255-7-197-226
15320	10	255-114-16-255
15936	10	255-114-16-255
15937	1	255-147-172-58
15509	10	255-114-16-255
15725	1	255-147-172-58
15709	3	255-98-0-122
15924	5	255-181-131-84
15745	1	255-147-172-58
15938	2	255-7-197-226
15321	9	255-0-76-255
15708	10	255-114-16-255
15710	5	255-181-131-84
13318	9	255-0-76-255
12475	9	255-0-76-255
15497	9	255-0-76-255
15925	9	255-0-76-255
15715	8	255-222-69-200
15926	8	255-222-69-200
15956	5	255-181-131-84
15535	5	255-181-131-84
15957	10	255-114-16-255
15517	10	255-114-16-255
15538	5	255-181-131-84
15961	2	255-7-197-226
15518	8	255-222-69-200
15520	5	255-181-131-84
15748	2	255-7-197-226
15521	5	255-181-131-84
15539	10	255-114-16-255
15947	5	255-181-131-84
15540	1	255-147-172-58
15162	5	255-181-131-84
16256	5	255-181-131-84
15948	5	255-181-131-84
15963	1	255-147-172-58
15740	10	255-114-16-255
15741	5	255-181-131-84
16258	5	255-181-131-84
15965	5	255-181-131-84
15966	1	255-147-172-58
16241	5	255-181-131-84
15347	10	255-114-16-255
15949	10	255-114-16-255
15743	5	255-181-131-84
15950	1	255-147-172-58
15970	5	255-181-131-84
15969	2	255-7-197-226
15952	10	255-114-16-255
15750	1	255-147-172-58
15527	2	255-7-197-226
15751	3	255-98-0-122
15971	2	255-7-197-226
4530	4	255-254-141-100
15334	4	255-254-141-100
15754	4	255-254-141-100
15759	8	255-222-69-200
15980	5	255-181-131-84
15765	7	255-98-132-2
15766	5	255-181-131-84
15550	5	255-181-131-84
15780	2	255-7-197-226
15767	5	255-181-131-84
15768	2	255-7-197-226
15781	2	255-7-197-226
15769	2	255-7-197-226
16267	2	255-7-197-226
15551	1	255-147-172-58
16268	2	255-7-197-226
15983	2	255-7-197-226
16004	2	255-7-197-226
15562	2	255-7-197-226
15984	2	255-7-197-226
14997	2	255-7-197-226
15563	2	255-7-197-226
15964	2	255-7-197-226
16005	1	255-147-172-58
15783	2	255-7-197-226
15784	2	255-7-197-226
15000	10	255-114-16-255
15553	6	255-209-164-255
15554	6	255-209-164-255
15987	10	255-114-16-255
14610	6	255-209-164-255
14574	6	255-209-164-255
15588	3	255-98-0-122
15790	4	255-254-141-100
15812	2	255-7-197-226
15571	10	255-114-16-255
16045	8	255-222-69-200
16047	5	255-181-131-84
16048	7	255-98-132-2
15801	9	255-0-76-255
10166	9	255-0-76-255
16024	1	255-147-172-58
14153	9	255-0-76-255
15579	3	255-98-0-122
16025	2	255-7-197-226
13830	9	255-0-76-255
16027	2	255-7-197-226
15386	2	255-7-197-226
16029	2	255-7-197-226
15230	3	255-98-0-122
15581	2	255-7-197-226
13178	9	255-0-76-255
15823	10	255-114-16-255
15824	6	255-209-164-255
15567	9	255-0-76-255
15608	10	255-114-16-255
16034	1	255-147-172-58
15055	4	255-254-141-100
15835	2	255-7-197-226
14439	6	255-209-164-255
15030	4	255-254-141-100
15838	6	255-209-164-255
15611	10	255-114-16-255
15403	10	255-114-16-255
15810	2	255-7-197-226
15616	10	255-114-16-255
15591	3	255-98-0-122
16038	1	255-147-172-58
15813	3	255-98-0-122
15620	4	255-254-141-100
15406	4	255-254-141-100
16040	9	255-0-76-255
15084	6	255-209-164-255
15446	8	255-222-69-200
12474	9	255-0-76-255
9909	9	255-0-76-255
15849	6	255-209-164-255
15603	10	255-114-16-255
15856	3	255-98-0-122
16091	2	255-7-197-226
15638	3	255-98-0-122
16092	9	255-0-76-255
15871	3	255-98-0-122
15641	4	255-254-141-100
16383	9	255-0-76-255
15644	10	255-114-16-255
16096	3	255-98-0-122
15442	10	255-114-16-255
16345	9	255-0-76-255
15877	9	255-0-76-255
15672	8	255-222-69-200
16101	8	255-222-69-200
16141	8	255-222-69-200
15467	9	255-0-76-255
15687	5	255-181-131-84
15900	5	255-181-131-84
15896	8	255-222-69-200
16180	8	255-222-69-200
16735	0	255-255-0-73
16770	7	255-98-132-2
16442	8	255-222-69-200
16198	5	255-181-131-84
16199	7	255-98-132-2
16726	7	255-98-132-2
16773	7	255-98-132-2
16774	5	255-181-131-84
16443	5	255-181-131-84
16200	7	255-98-132-2
16426	8	255-222-69-200
16202	4	255-254-141-100
16444	5	255-181-131-84
15914	4	255-254-141-100
16727	7	255-98-132-2
16445	4	255-254-141-100
16777	5	255-181-131-84
16462	7	255-98-132-2
16446	7	255-98-132-2
16203	7	255-98-132-2
16729	7	255-98-132-2
16429	7	255-98-132-2
16205	3	255-98-0-122
16207	5	255-181-131-84
16208	4	255-254-141-100
16464	5	255-181-131-84
16731	8	255-222-69-200
16732	7	255-98-132-2
15700	9	255-0-76-255
16734	9	255-0-76-255
17134	0	255-255-0-73
16196	8	255-222-69-200
16470	5	255-181-131-84
16218	7	255-98-132-2
16805	5	255-181-131-84
16220	5	255-181-131-84
16473	5	255-181-131-84
16222	5	255-181-131-84
16474	5	255-181-131-84
16475	10	255-114-16-255
16789	5	255-181-131-84
16223	5	255-181-131-84
17140	5	255-181-131-84
16806	5	255-181-131-84
17124	7	255-98-132-2
16476	5	255-181-131-84
16511	5	255-181-131-84
16790	5	255-181-131-84
16477	5	255-181-131-84
16455	5	255-181-131-84
16807	5	255-181-131-84
16224	10	255-114-16-255
17157	5	255-181-131-84
16456	5	255-181-131-84
16808	5	255-181-131-84
16478	5	255-181-131-84
15951	2	255-7-197-226
16457	5	255-181-131-84
16479	5	255-181-131-84
16480	10	255-114-16-255
16809	10	255-114-16-255
16459	5	255-181-131-84
16225	1	255-147-172-58
16461	5	255-181-131-84
16483	10	255-114-16-255
16460	1	255-147-172-58
14717	9	255-0-76-255
16792	4	255-254-141-100
17131	5	255-181-131-84
16463	5	255-181-131-84
15923	5	255-181-131-84
16810	2	255-7-197-226
16216	5	255-181-131-84
16793	5	255-181-131-84
16465	7	255-98-132-2
16486	9	255-0-76-255
17160	9	255-0-76-255
16795	7	255-98-132-2
16797	7	255-98-132-2
16798	7	255-98-132-2
16819	7	255-98-132-2
15714	9	255-0-76-255
16229	9	255-0-76-255
16453	8	255-222-69-200
16804	8	255-222-69-200
16519	5	255-181-131-84
16252	7	255-98-132-2
16838	5	255-181-131-84
16839	10	255-114-16-255
16253	5	255-181-131-84
15341	8	255-222-69-200
16254	2	255-7-197-226
17166	5	255-181-131-84
16240	10	255-114-16-255
16508	10	255-114-16-255
15962	10	255-114-16-255
16841	2	255-7-197-226
17152	10	255-114-16-255
16509	2	255-7-197-226
16840	2	255-7-197-226
16259	10	255-114-16-255
16510	2	255-7-197-226
16843	2	255-7-197-226
16521	5	255-181-131-84
17170	2	255-7-197-226
17191	2	255-7-197-226
16242	1	255-147-172-58
16523	5	255-181-131-84
16845	1	255-147-172-58
16512	2	255-7-197-226
16827	2	255-7-197-226
16524	2	255-7-197-226
16513	2	255-7-197-226
16484	5	255-181-131-84
16514	6	255-209-164-255
16261	6	255-209-164-255
16487	9	255-0-76-255
16226	9	255-0-76-255
16850	7	255-98-132-2
16530	7	255-98-132-2
16249	9	255-0-76-255
16551	5	255-181-131-84
16239	8	255-222-69-200
16295	8	255-222-69-200
14782	8	255-222-69-200
16869	10	255-114-16-255
16879	5	255-181-131-84
16871	5	255-181-131-84
16265	5	255-181-131-84
16558	5	255-181-131-84
16559	10	255-114-16-255
16276	10	255-114-16-255
17205	5	255-181-131-84
15982	5	255-181-131-84
17230	2	255-7-197-226
16266	10	255-114-16-255
17206	5	255-181-131-84
16560	5	255-181-131-84
16872	5	255-181-131-84
16561	2	255-7-197-226
16277	10	255-114-16-255
16255	2	255-7-197-226
16278	1	255-147-172-58
16298	2	255-7-197-226
16562	1	255-147-172-58
16563	2	255-7-197-226
16880	1	255-147-172-58
16566	6	255-209-164-255
16010	5	255-181-131-84
16887	10	255-114-16-255
15400	9	255-0-76-255
16890	9	255-0-76-255
16572	1	255-147-172-58
15031	3	255-98-0-122
16284	9	255-0-76-255
16529	7	255-98-132-2
17222	7	255-98-132-2
16592	2	255-7-197-226
16533	3	255-98-0-122
15375	9	255-0-76-255
16552	6	255-209-164-255
16305	10	255-114-16-255
15775	8	255-222-69-200
16925	7	255-98-132-2
16926	5	255-181-131-84
16927	5	255-181-131-84
17273	2	255-7-197-226
16049	10	255-114-16-255
17303	5	255-181-131-84
15627	5	255-181-131-84
16951	2	255-7-197-226
16900	10	255-114-16-255
17274	5	255-181-131-84
16621	1	255-147-172-58
16928	1	255-147-172-58
16026	2	255-7-197-226
16296	2	255-7-197-226
15200	9	255-0-76-255
16902	10	255-114-16-255
17233	2	255-7-197-226
16023	9	255-0-76-255
16030	2	255-7-197-226
16623	9	255-0-76-255
17235	2	255-7-197-226
16580	2	255-7-197-226
16882	2	255-7-197-226
16603	9	255-0-76-255
16331	9	255-0-76-255
15806	9	255-0-76-255
16338	9	255-0-76-255
16315	2	255-7-197-226
16302	2	255-7-197-226
16340	2	255-7-197-226
16320	1	255-147-172-58
16323	4	255-254-141-100
16039	4	255-254-141-100
16896	4	255-254-141-100
16611	2	255-7-197-226
16064	6	255-209-164-255
16616	8	255-222-69-200
16355	9	255-0-76-255
16620	4	255-254-141-100
13758	9	255-0-76-255
16950	4	255-254-141-100
17329	5	255-181-131-84
16359	9	255-0-76-255
16329	9	255-0-76-255
16330	9	255-0-76-255
16369	7	255-98-132-2
16645	7	255-98-132-2
16647	0	255-255-0-73
16373	7	255-98-132-2
15865	3	255-98-0-122
16083	7	255-98-132-2
16629	6	255-209-164-255
15836	4	255-254-141-100
16124	9	255-0-76-255
17364	4	255-254-141-100
16942	4	255-254-141-100
16608	6	255-209-164-255
15640	6	255-209-164-255
16095	4	255-254-141-100
16981	6	255-209-164-255
16344	3	255-98-0-122
16959	2	255-7-197-226
16134	9	255-0-76-255
16961	6	255-209-164-255
16388	8	255-222-69-200
16389	8	255-222-69-200
16104	8	255-222-69-200
16392	9	255-0-76-255
16391	8	255-222-69-200
16367	9	255-0-76-255
16400	9	255-0-76-255
16401	9	255-0-76-255
17437	8	255-222-69-200
17447	6	255-209-164-255
17047	8	255-222-69-200
17026	8	255-222-69-200
17799	6	255-209-164-255
17048	8	255-222-69-200
17452	0	255-255-0-73
17043	0	255-255-0-73
17469	0	255-255-0-73
17840	0	255-255-0-73
17478	6	255-209-164-255
17499	8	255-222-69-200
16441	8	255-222-69-200
16197	4	255-254-141-100
12028	9	255-0-76-255
17085	5	255-181-131-84
17848	6	255-209-164-255
16775	5	255-181-131-84
17868	5	255-181-131-84
17488	7	255-98-132-2
16776	7	255-98-132-2
17489	1	255-147-172-58
17834	8	255-222-69-200
17849	4	255-254-141-100
17869	1	255-147-172-58
16418	8	255-222-69-200
17087	8	255-222-69-200
17505	5	255-181-131-84
17127	6	255-209-164-255
17850	6	255-209-164-255
17128	5	255-181-131-84
18275	6	255-209-164-255
17129	6	255-209-164-255
17524	7	255-98-132-2
17854	0	255-255-0-73
17130	7	255-98-132-2
17089	8	255-222-69-200
17088	7	255-98-132-2
17091	7	255-98-132-2
17870	8	255-222-69-200
17507	0	255-255-0-73
17136	0	255-255-0-73
17079	0	255-255-0-73
17490	0	255-255-0-73
17871	0	255-255-0-73
18279	0	255-255-0-73
17137	2	255-7-197-226
17510	5	255-181-131-84
17874	8	255-222-69-200
17876	7	255-98-132-2
17511	7	255-98-132-2
