label_id	max_midgut_endo	best_midgut_type	colour_midgut
5288	4.963677207461098e-05	clade1sub7	24-215-202-255
5289	1.1842221889746912e-14	clade1sub7	24-215-202-255
5290	2.967753995429776e-18	clade1sub7	24-215-202-255
5291	2.254487662173578e-06	clade1sub7	24-215-202-255
5292	1.9467549014604886e-16	clade1sub3	70-122-242-255
5293	7.018176722142886e-12	clade1sub3	70-122-242-255
5294	2.1222636730165005e-18	clade1sub7	24-215-202-255
5295	1.2537972302741698e-12	clade1sub3	70-122-242-255
5296	4.99988901800487e-10	clade1sub3	70-122-242-255
5297	3.227255366139736e-22	clade1sub3	70-122-242-255
5298	5.581172846389366e-13	clade1sub3	70-122-242-255
5299	2.4624668549119057e-10	clade1sub3	70-122-242-255
5300	8.906416315749934e-14	clade1sub3	70-122-242-255
5301	4.2531153004839314e-12	clade1sub3	70-122-242-255
5302	4.4718300141305513e-07	clade1sub3	70-122-242-255
5303	0.0017088519382503	clade1sub18	122-4-2-255
5304	4.0019614927385406e-09	clade1sub3	70-122-242-255
5305	3.555854308681788e-23	clade1sub3	70-122-242-255
5306	1.813961690001572e-15	clade1sub3	70-122-242-255
5307	4.5871790000074645e-19	clade1sub3	70-122-242-255
5308	7.092545869390822e-05	clade1sub3	70-122-242-255
5309	5.623882266571583e-16	clade1sub3	70-122-242-255
5310	8.599972499552437e-14	clade1sub7	24-215-202-255
5311	4.743788590384233e-09	clade1sub7	24-215-202-255
5312	9.00517155910447e-09	clade1sub7	24-215-202-255
5313	8.04161270045978e-10	clade1sub4	53-243-148-255
5314	1.1703783855803666e-26	clade1sub7	24-215-202-255
5315	1.615482190767835e-22	clade1sub3	70-122-242-255
5316	5.914327465748005e-22	clade1sub3	70-122-242-255
5317	1.4525058493997816e-13	clade1sub7	24-215-202-255
5318	1.863066862183869e-20	clade1sub3	70-122-242-255
5319	1.1087966627810068e-15	clade1sub3	70-122-242-255
5320	8.747729106862518e-22	clade1sub7	24-215-202-255
5321	3.9061650440370625e-18	clade1sub7	24-215-202-255
5322	2.1993029284243693e-13	clade1sub3	70-122-242-255
5323	2.5626508501775507e-21	clade1sub3	70-122-242-255
5324	3.333149168193744e-10	clade1sub3	70-122-242-255
5325	3.330758259789505e-20	clade1sub3	70-122-242-255
5326	4.532815973738711e-23	clade1sub3	70-122-242-255
5327	2.2821206257830132e-11	clade1sub3	70-122-242-255
5328	8.468714861886946e-19	clade1sub7	24-215-202-255
5329	2.190202290314777e-18	clade1sub7	24-215-202-255
5330	5.518309511696552e-24	clade1sub3	70-122-242-255
5331	2.086684359550651e-24	clade1sub3	70-122-242-255
5332	1.4247233512343096e-19	clade1sub7	24-215-202-255
5333	1.3601273266856906e-23	clade1sub3	70-122-242-255
5334	3.279486418439531e-24	clade1sub7	24-215-202-255
5335	4.392398749813221e-25	clade1sub7	24-215-202-255
5336	3.582163130564017e-17	clade1sub17	222-62-8-255
5337	1.4367681237105907e-14	clade1sub4	53-243-148-255
5338	0.0015232750764077	clade1sub12	128-254-83-255
5339	0.2668600139943318	clade1sub12	128-254-83-255
5340	0.0081779672500617	clade1sub11	232-213-56-255
5341	0.031609448397914	clade1sub4	53-243-148-255
5342	0.0633271869245295	clade1sub18	122-4-2-255
5343	4.448250893545631e-05	clade1sub12	128-254-83-255
5344	7.406257074375121e-05	clade1sub12	128-254-83-255
5345	0.0156958121835587	clade1sub18	122-4-2-255
5346	0.0504762469420277	clade1sub11	232-213-56-255
5347	0.147831633304766	clade1sub11	232-213-56-255
5348	0.0062244993396533	clade1sub11	232-213-56-255
5349	3.9242832820914025e-06	clade1sub11	232-213-56-255
5350	0.0009651071497861	clade1sub11	232-213-56-255
5351	0.0011617067390854	clade1sub11	232-213-56-255
5352	4.493391043597917e-09	clade1sub11	232-213-56-255
5353	6.136804653313057e-06	clade1sub11	232-213-56-255
5354	5.798015395883529e-10	clade1sub11	232-213-56-255
5355	0.6376255890023967	clade1sub11	232-213-56-255
5356	0.0346531621160176	clade1sub11	232-213-56-255
5357	0.0270416204422683	clade1sub12	128-254-83-255
5358	5.060899645969412e-05	clade1sub12	128-254-83-255
5359	0.0005369057941969	clade1sub19	187-244-52-255
5360	1.4587088766193156e-05	clade1sub3	70-122-242-255
5361	4.738196031308322e-09	clade1sub11	232-213-56-255
5362	1.3360504053602993e-13	clade1sub7	24-215-202-255
5363	4.963335180681784e-15	clade1sub2	51-172-246-255
5364	8.706461590705866e-20	clade1sub7	24-215-202-255
5365	6.259294856718205e-17	clade1sub7	24-215-202-255
5366	6.028623792799565e-22	clade1sub7	24-215-202-255
5367	4.668606615937723e-18	clade1sub7	24-215-202-255
5368	1.6043592575995821e-22	clade1sub7	24-215-202-255
5369	1.592205622399168e-20	clade1sub7	24-215-202-255
5370	3.121517600654691e-15	clade1sub3	70-122-242-255
5371	1.376826388948598e-20	clade1sub7	24-215-202-255
5372	4.449393092012598e-23	clade1sub7	24-215-202-255
5373	2.1016225543587905e-18	clade1sub7	24-215-202-255
5374	9.797484458688148e-15	clade1sub7	24-215-202-255
5375	4.091431168509947e-13	clade1sub3	70-122-242-255
5376	1.1796283683057575e-16	clade1sub7	24-215-202-255
5377	7.605729518531914e-10	clade1sub4	53-243-148-255
5378	7.242280919787093e-07	clade1sub7	24-215-202-255
5379	1.697902370008222e-07	clade1sub7	24-215-202-255
5380	3.338079355704195e-11	clade1sub12	128-254-83-255
5381	0.1912816221187518	clade1sub12	128-254-83-255
5382	0.0006852122134049	clade1sub3	70-122-242-255
5383	0.0767166124452492	clade1sub12	128-254-83-255
5384	0.130952538351552	clade1sub4	53-243-148-255
5385	0.075816530773669	clade1sub12	128-254-83-255
5386	0.2668600139943318	clade1sub12	128-254-83-255
5387	0.2208725992576494	clade1sub12	128-254-83-255
5388	0.0290075322027468	clade1sub14	247-113-27-255
5389	9.838417810133211e-07	clade1sub7	24-215-202-255
5390	0.1235741993260831	clade1sub11	232-213-56-255
5391	0.0158614445125989	clade1sub11	232-213-56-255
5392	0.034144640620515	clade1sub12	128-254-83-255
5393	0.0283959870909432	clade1sub12	128-254-83-255
5394	0.00062553008381	clade1sub11	232-213-56-255
5395	0.2219056296497402	clade1sub12	128-254-83-255
5396	1.3660964857563813e-08	clade1sub3	70-122-242-255
5397	3.4307478438361614e-07	clade1sub11	232-213-56-255
5398	0.039256089906469	clade1sub12	128-254-83-255
5399	3.552286007386489e-05	clade1sub11	232-213-56-255
5400	1.0881929212270682e-09	clade1sub7	24-215-202-255
5401	9.63269400567204e-07	clade1sub12	128-254-83-255
5402	1.6280531911409513e-21	clade1sub7	24-215-202-255
5403	3.495684810726907e-11	clade1sub7	24-215-202-255
5404	4.26232036923107e-18	clade1sub7	24-215-202-255
5405	6.22838574770313e-13	clade1sub2	51-172-246-255
5406	3.802053986795727e-15	clade1sub7	24-215-202-255
5407	5.298624222907671e-19	clade1sub7	24-215-202-255
5408	2.3586117439740696e-12	clade1sub7	24-215-202-255
5409	1.2496267568115645e-17	clade1sub7	24-215-202-255
5410	1.3956734801040832e-19	clade1sub7	24-215-202-255
5411	2.878636347157612e-13	clade1sub2	51-172-246-255
5412	4.09379880774946e-23	clade1sub7	24-215-202-255
5413	2.636728806928549e-21	clade1sub7	24-215-202-255
5414	5.2544717784968595e-18	clade1sub7	24-215-202-255
5415	4.001484276097951e-15	clade1sub7	24-215-202-255
5416	4.242014815021024e-15	clade1sub3	70-122-242-255
5417	3.801575774346206e-18	clade1sub7	24-215-202-255
5418	1.26290184439715e-14	clade1sub7	24-215-202-255
5419	1.24111227300149e-07	clade1sub3	70-122-242-255
5420	7.697829187077664e-14	clade1sub7	24-215-202-255
5421	2.7250260246658025e-10	clade1sub3	70-122-242-255
5422	1.3272030946984818e-13	clade1sub7	24-215-202-255
5423	1.4491939748286805e-14	clade1sub7	24-215-202-255
5424	0.0365230937640944	clade1sub3	70-122-242-255
5425	4.608964110813151e-21	clade1sub7	24-215-202-255
5426	1.10574608215424e-06	clade1sub3	70-122-242-255
5427	2.6760714741983823e-24	clade1sub7	24-215-202-255
5428	5.7160097119494576e-08	clade1sub7	24-215-202-255
5429	0.0001010087212775	clade1sub3	70-122-242-255
5430	2.177634358428111e-19	clade1sub7	24-215-202-255
5431	0.0768999690558745	clade1sub3	70-122-242-255
5432	1.0207293274881567e-14	clade1sub7	24-215-202-255
5433	0.0748162300054029	clade1sub12	128-254-83-255
5434	0.2347855232293171	clade1sub12	128-254-83-255
5435	4.483305989635742e-13	clade1sub7	24-215-202-255
5436	1.4398328867272138e-14	clade1sub7	24-215-202-255
5437	0.0169807960286291	clade1sub12	128-254-83-255
5438	0.0170685982893518	clade1sub11	232-213-56-255
5439	3.069799674508773e-16	clade1sub7	24-215-202-255
5440	8.819522210354718e-09	clade1sub14	247-113-27-255
5441	9.711733410882805e-13	clade1sub7	24-215-202-255
5442	0.0030664308501082	clade1sub12	128-254-83-255
5443	1.6913994733184425e-18	clade1sub7	24-215-202-255
5444	3.086509263113915e-09	clade1sub12	128-254-83-255
5445	4.097864274854026e-19	clade1sub14	247-113-27-255
5446	0.007747362330292	clade1sub2	51-172-246-255
5447	1.2869747294915603e-14	clade1sub7	24-215-202-255
5448	1.2788427805170003e-10	clade1sub7	24-215-202-255
5449	0.1686544197504256	clade1sub12	128-254-83-255
5450	9.815924216360057e-12	clade1sub7	24-215-202-255
5451	2.851537430827495e-10	clade1sub4	53-243-148-255
5452	1.528882089942501e-17	clade1sub7	24-215-202-255
5453	1.4342906730830874e-08	clade1sub3	70-122-242-255
5454	3.4898899672119764e-12	clade1sub7	24-215-202-255
5455	8.161748643800013e-16	clade1sub3	70-122-242-255
5456	1.027366778846207e-07	clade1sub3	70-122-242-255
5457	4.682141387125391e-10	clade1sub7	24-215-202-255
5458	5.5382961874373365e-09	clade1sub18	122-4-2-255
5459	0.0027500584736465	clade1sub4	53-243-148-255
5460	5.271852130706984e-10	clade1sub7	24-215-202-255
5461	9.799099649079009e-09	clade1sub18	122-4-2-255
5462	0.0001031683281938	clade1sub3	70-122-242-255
5463	7.642104650870227e-25	clade1sub7	24-215-202-255
5464	1.5278576923674373e-20	clade1sub7	24-215-202-255
5465	0.0002514447061322	clade1sub11	232-213-56-255
5466	0.0719361671745247	clade1sub11	232-213-56-255
5467	8.910399170142439e-08	clade1sub11	232-213-56-255
5468	1.7201683845375028e-05	clade1sub11	232-213-56-255
5469	2.1133240309114806e-07	clade1sub11	232-213-56-255
5470	0.019500555184879	clade1sub12	128-254-83-255
5471	0.0013620243141266	clade1sub11	232-213-56-255
5472	4.402249061756867e-07	clade1sub11	232-213-56-255
5473	2.1720355496283616e-12	clade1sub14	247-113-27-255
5474	0.0014069890106594	clade1sub11	232-213-56-255
5475	1.3032033680334788e-06	clade1sub11	232-213-56-255
5476	0.0062665148580907	clade1sub4	53-243-148-255
5477	1.209699423616514e-17	clade1sub7	24-215-202-255
5478	3.4545374906543812e-18	clade1sub7	24-215-202-255
5479	1.0763929733919043e-19	clade1sub7	24-215-202-255
5480	2.02724248996692e-08	clade1sub18	122-4-2-255
5481	2.0528913481120284e-06	clade1sub7	24-215-202-255
5482	3.138964235128604e-11	clade1sub7	24-215-202-255
5483	1.094911439483996e-07	clade1sub3	70-122-242-255
5484	9.310727364595702e-14	clade1sub12	128-254-83-255
5485	6.068543451785387e-12	clade1sub3	70-122-242-255
5486	0.0100915832504384	clade1sub11	232-213-56-255
5487	0.1147118290223283	clade1sub12	128-254-83-255
5488	1.3063985000833971e-05	clade1sub12	128-254-83-255
5489	0.0018100674246845	clade1sub3	70-122-242-255
5490	3.376292126583987e-05	clade1sub4	53-243-148-255
5491	0.1968023053230074	clade1sub12	128-254-83-255
5492	0.2918550832265525	clade1sub12	128-254-83-255
5493	0.1775223975791476	clade1sub12	128-254-83-255
5494	0.1263459350556176	clade1sub12	128-254-83-255
5495	0.0028328125268236	clade1sub3	70-122-242-255
5496	0.0001724079044162	clade1sub3	70-122-242-255
5497	0.0157660420070537	clade1sub7	24-215-202-255
5498	0.0064903282030348	clade1sub11	232-213-56-255
5499	0.0065241086916055	clade1sub3	70-122-242-255
5500	0.0342346096577657	clade1sub12	128-254-83-255
5501	0.0342225374684382	clade1sub12	128-254-83-255
5502	0.0342346096577657	clade1sub12	128-254-83-255
5503	9.68947520849319e-14	clade1sub7	24-215-202-255
5504	1.2704270101731534e-15	clade1sub7	24-215-202-255
5505	6.674329004879186e-15	clade1sub7	24-215-202-255
5506	7.414970781952768e-16	clade1sub7	24-215-202-255
5507	4.028062558080908e-13	clade1sub7	24-215-202-255
5508	1.4046487867125488e-07	clade1sub14	247-113-27-255
5509	7.079392305825345e-06	clade1sub11	232-213-56-255
5510	5.474777688704265e-05	clade1sub11	232-213-56-255
5511	5.705259245864609e-17	clade1sub7	24-215-202-255
5512	2.6583042970457044e-07	clade1sub3	70-122-242-255
5513	2.470383021244203e-15	clade1sub7	24-215-202-255
5514	4.3369638830859066e-15	clade1sub7	24-215-202-255
5515	4.3369638830859066e-15	clade1sub7	24-215-202-255
5516	1.0171735017560973e-20	clade1sub7	24-215-202-255
5517	1.917147058205285e-08	clade1sub3	70-122-242-255
5518	3.8536707824655136e-08	clade1sub3	70-122-242-255
5519	0.0001093726176012	clade1sub11	232-213-56-255
5520	0.0173604948426526	clade1sub12	128-254-83-255
5521	0.036520255478215	clade1sub18	122-4-2-255
5522	4.730278034600328e-12	clade1sub3	70-122-242-255
5523	2.373968950790137e-10	clade1sub3	70-122-242-255
5524	8.43069915076363e-10	clade1sub3	70-122-242-255
5525	4.856819722432535e-28	clade1sub7	24-215-202-255
5526	7.699812086062413e-07	clade1sub17	222-62-8-255
5527	2.8610575404416785e-13	clade1sub3	70-122-242-255
5528	4.170724309395302e-11	clade1sub11	232-213-56-255
5529	5.55115020808339e-10	clade1sub11	232-213-56-255
5530	4.922119257767174e-08	clade1sub7	24-215-202-255
5531	4.65648196968654e-07	clade1sub7	24-215-202-255
5532	3.805328403216815e-07	clade1sub7	24-215-202-255
5533	0.0011920729877545	clade1sub11	232-213-56-255
5534	0.0189755382947422	clade1sub12	128-254-83-255
5535	0.0306810790119756	clade1sub4	53-243-148-255
5536	0.000579320471844	clade1sub11	232-213-56-255
5537	0.2100929200681345	clade1sub11	232-213-56-255
5538	0.2841831872028161	clade1sub11	232-213-56-255
5539	0.0112481944500312	clade1sub12	128-254-83-255
5540	3.882666520611677e-05	clade1sub11	232-213-56-255
5541	0.0153282454495576	clade1sub12	128-254-83-255
5542	1.1404830376759878e-08	clade1sub7	24-215-202-255
5543	2.9831772675139657e-19	clade1sub7	24-215-202-255
5544	5.700896959328174e-07	clade1sub11	232-213-56-255
5545	3.932499579777996e-18	clade1sub7	24-215-202-255
5546	8.415775529537565e-17	clade1sub7	24-215-202-255
5547	8.297568363640527e-06	clade1sub4	53-243-148-255
5548	4.751666088221068e-11	clade1sub7	24-215-202-255
5549	1.5229934574248482e-10	clade1sub11	232-213-56-255
5550	3.3300890720446948e-12	clade1sub7	24-215-202-255
5551	1.2588747128856494e-07	clade1sub7	24-215-202-255
5552	5.1162672539757285e-17	clade1sub7	24-215-202-255
5553	2.5615981396424044e-17	clade1sub7	24-215-202-255
5554	6.847784385350168e-11	clade1sub3	70-122-242-255
5555	1.4937190555093514e-06	clade1sub3	70-122-242-255
5556	2.5175794065205225e-11	clade1sub3	70-122-242-255
5557	1.2049600994379264e-16	clade1sub3	70-122-242-255
5558	4.740479234231027e-13	clade1sub3	70-122-242-255
5559	1.7737215397159067e-09	clade1sub3	70-122-242-255
5560	2.872297801960366e-13	clade1sub3	70-122-242-255
5561	2.4422333285310286e-20	clade1sub3	70-122-242-255
5562	3.429561196750238e-07	clade1sub4	53-243-148-255
5563	5.012646014140331e-15	clade1sub3	70-122-242-255
5564	5.705603063983661e-12	clade1sub3	70-122-242-255
5565	4.2421444227627594e-11	clade1sub3	70-122-242-255
5566	1.856171570784112e-13	clade1sub3	70-122-242-255
5567	1.764849146458766e-14	clade1sub3	70-122-242-255
5568	5.459187174122536e-06	clade1sub3	70-122-242-255
5569	7.06376114783971e-11	clade1sub3	70-122-242-255
5570	0.0666224116759682	clade1sub12	128-254-83-255
5571	1.5420719554066946e-05	clade1sub11	232-213-56-255
5572	1.6412494076390354e-14	clade1sub12	128-254-83-255
5573	8.153535146912717e-10	clade1sub3	70-122-242-255
5574	4.280909377615293e-15	clade1sub17	222-62-8-255
5575	1.6122163917516146e-05	clade1sub12	128-254-83-255
5576	3.529099282124121e-07	clade1sub12	128-254-83-255
5577	6.978331788437364e-05	clade1sub4	53-243-148-255
5578	8.744253928029508e-10	clade1sub7	24-215-202-255
5579	4.540773286550451e-13	clade1sub7	24-215-202-255
5580	9.04008976796221e-05	clade1sub12	128-254-83-255
5581	0.0592542655083919	clade1sub4	53-243-148-255
5582	0.0064750829435501	clade1sub4	53-243-148-255
5583	0.0778278541132036	clade1sub12	128-254-83-255
5584	2.869885550016779e-07	clade1sub11	232-213-56-255
5585	0.1892581545916306	clade1sub4	53-243-148-255
5586	0.0236242756891716	clade1sub12	128-254-83-255
5587	0.0059007033587612	clade1sub11	232-213-56-255
5588	6.282270066616148e-07	clade1sub7	24-215-202-255
5589	3.031710266557912e-05	clade1sub11	232-213-56-255
5590	6.616508522575068e-05	clade1sub7	24-215-202-255
5591	7.537377640899308e-09	clade1sub7	24-215-202-255
5592	4.321645860738646e-08	clade1sub11	232-213-56-255
5593	4.352712806622002e-07	clade1sub12	128-254-83-255
5594	5.2010307892870094e-14	clade1sub7	24-215-202-255
5595	2.100190815115982e-13	clade1sub2	51-172-246-255
5596	3.647229931280651e-17	clade1sub2	51-172-246-255
5597	4.13658222290329e-12	clade1sub7	24-215-202-255
5598	2.4362904718361067e-16	clade1sub2	51-172-246-255
5599	8.277623946208281e-21	clade1sub7	24-215-202-255
5600	4.449672664368635e-19	clade1sub7	24-215-202-255
5601	1.3515608296261422e-11	clade1sub7	24-215-202-255
5602	4.173027314555698e-14	clade1sub2	51-172-246-255
5603	1.913838925727033e-14	clade1sub7	24-215-202-255
5604	7.433128552667189e-22	clade1sub7	24-215-202-255
5605	1.4516566942815634e-20	clade1sub7	24-215-202-255
5606	1.2015890969073949e-17	clade1sub7	24-215-202-255
5607	7.309258151969706e-17	clade1sub7	24-215-202-255
5608	6.073807279431285e-19	clade1sub7	24-215-202-255
5609	4.9501970984130276e-17	clade1sub7	24-215-202-255
5610	2.486355790468247e-17	clade1sub7	24-215-202-255
5611	4.7309524114389814e-20	clade1sub7	24-215-202-255
5612	3.894874897912043e-12	clade1sub7	24-215-202-255
5613	1.943987538821978e-12	clade1sub2	51-172-246-255
5614	4.557558699514322e-09	clade1sub7	24-215-202-255
5615	1.3241130814855889e-11	clade1sub7	24-215-202-255
5616	3.5140845567744946e-08	clade1sub7	24-215-202-255
5617	1.4721305370551172e-08	clade1sub7	24-215-202-255
5618	1.425272012173397e-15	clade1sub7	24-215-202-255
5619	6.364375807080295e-09	clade1sub7	24-215-202-255
5620	4.3348928615760075e-07	clade1sub3	70-122-242-255
5621	0.2229359998966416	clade1sub12	128-254-83-255
5622	4.804184852557166e-06	clade1sub4	53-243-148-255
5623	0.0338473274171141	clade1sub12	128-254-83-255
5624	0.0333710457264234	clade1sub12	128-254-83-255
5625	0.1908969937161894	clade1sub11	232-213-56-255
5626	0.0056873240834591	clade1sub11	232-213-56-255
5627	2.9349232905497376e-15	clade1sub7	24-215-202-255
5628	0.0541356251811081	clade1sub11	232-213-56-255
5629	0.0167079431790673	clade1sub11	232-213-56-255
5630	0.0319815150294771	clade1sub11	232-213-56-255
5631	0.0128880276162525	clade1sub4	53-243-148-255
5632	0.1357400716293114	clade1sub12	128-254-83-255
5633	4.101995441304945e-05	clade1sub3	70-122-242-255
5634	0.1281947634182804	clade1sub12	128-254-83-255
5635	0.2114167653784628	clade1sub12	128-254-83-255
5636	1.07800121780316e-06	clade1sub12	128-254-83-255
5637	1.7619184878824145e-08	clade1sub7	24-215-202-255
5638	6.661595694369105e-05	clade1sub11	232-213-56-255
5639	5.892579623328716e-22	clade1sub7	24-215-202-255
5640	4.883852952158734e-25	clade1sub7	24-215-202-255
5641	3.573456268439892e-15	clade1sub7	24-215-202-255
5642	1.1096404813619148e-13	clade1sub2	51-172-246-255
5643	9.426765753576129e-22	clade1sub7	24-215-202-255
5644	2.7317883397947177e-19	clade1sub7	24-215-202-255
5645	1.8255674474058868e-17	clade1sub7	24-215-202-255
5646	1.4893134040357e-18	clade1sub7	24-215-202-255
5647	2.442094436892262e-14	clade1sub7	24-215-202-255
5648	1.7739778028476046e-14	clade1sub7	24-215-202-255
5649	2.0981392685672112e-16	clade1sub7	24-215-202-255
5650	1.4882930718051425e-18	clade1sub7	24-215-202-255
5651	5.0545471294513725e-17	clade1sub7	24-215-202-255
5652	5.593685273652205e-17	clade1sub7	24-215-202-255
5653	2.2383468618711853e-19	clade1sub7	24-215-202-255
5654	3.7392417278121606e-05	clade1sub4	53-243-148-255
5655	4.234790502009964e-09	clade1sub18	122-4-2-255
5656	1.1891552709742586e-05	clade1sub4	53-243-148-255
5657	3.489752179748787e-07	clade1sub7	24-215-202-255
5658	7.707958270146256e-09	clade1sub3	70-122-242-255
5659	3.6840093859512966e-25	clade1sub7	24-215-202-255
5660	4.5653554282589554e-20	clade1sub7	24-215-202-255
5661	4.918277398621534e-10	clade1sub3	70-122-242-255
5662	8.865848532275314e-08	clade1sub7	24-215-202-255
5663	7.636230686581153e-06	clade1sub7	24-215-202-255
5664	5.453379456795652e-15	clade1sub7	24-215-202-255
5665	8.401864905835172e-13	clade1sub7	24-215-202-255
5666	1.2914598638555741e-19	clade1sub7	24-215-202-255
5667	0.2668600139943318	clade1sub12	128-254-83-255
5668	0.1164010767962968	clade1sub12	128-254-83-255
5669	4.843495615151627e-19	clade1sub7	24-215-202-255
5670	3.5376549861588075e-08	clade1sub7	24-215-202-255
5671	0.0001006572325651	clade1sub12	128-254-83-255
5672	1.978488035694741e-20	clade1sub14	247-113-27-255
5673	5.288794329564051e-14	clade1sub7	24-215-202-255
5674	8.402555287472519e-12	clade1sub12	128-254-83-255
5675	3.75835343032337e-12	clade1sub4	53-243-148-255
5676	5.59737177959995e-17	clade1sub7	24-215-202-255
5677	1.7377494504319024e-06	clade1sub2	51-172-246-255
5678	1.3764449021694734e-10	clade1sub7	24-215-202-255
5679	9.566916575756715e-11	clade1sub7	24-215-202-255
5680	3.5185796678601834e-10	clade1sub7	24-215-202-255
5681	2.984456432281267e-07	clade1sub12	128-254-83-255
5682	2.321946432909013e-11	clade1sub7	24-215-202-255
5683	9.263106451598488e-09	clade1sub7	24-215-202-255
5684	1.234318991172958e-05	clade1sub12	128-254-83-255
5685	2.7683159695451047e-12	clade1sub7	24-215-202-255
5686	4.0516848885465486e-11	clade1sub7	24-215-202-255
5687	2.018860191376457e-11	clade1sub3	70-122-242-255
5688	1.0579985566745826e-24	clade1sub7	24-215-202-255
5689	2.412692147888582e-23	clade1sub7	24-215-202-255
5690	5.04204463053131e-08	clade1sub11	232-213-56-255
5691	1.7466187353020655e-06	clade1sub11	232-213-56-255
5692	9.150319411360621e-13	clade1sub7	24-215-202-255
5693	1.2554513650871636e-07	clade1sub11	232-213-56-255
5694	7.954870953850604e-06	clade1sub11	232-213-56-255
5695	0.0072374471069944	clade1sub14	247-113-27-255
5696	8.94298327317987e-07	clade1sub11	232-213-56-255
5697	4.294645014962012e-05	clade1sub14	247-113-27-255
5698	0.0316435602013457	clade1sub11	232-213-56-255
5699	0.0002915237376444	clade1sub11	232-213-56-255
5700	9.354005811975272e-07	clade1sub14	247-113-27-255
5701	4.620280156702473e-08	clade1sub11	232-213-56-255
5702	0.0690393261923439	clade1sub12	128-254-83-255
5703	0.0015616858669615	clade1sub14	247-113-27-255
5704	2.4714315086839223e-05	clade1sub3	70-122-242-255
5705	0.0008779031986882	clade1sub12	128-254-83-255
5706	4.755252291672799e-08	clade1sub14	247-113-27-255
5707	1.8250381933353535e-05	clade1sub14	247-113-27-255
5708	1.0661504175010443e-10	clade1sub14	247-113-27-255
5709	2.0536091395540923e-18	clade1sub7	24-215-202-255
5710	3.0355169898632307e-21	clade1sub7	24-215-202-255
5711	2.6754115876551726e-20	clade1sub7	24-215-202-255
5712	1.190332302259935e-18	clade1sub7	24-215-202-255
5713	3.1363855376787033e-23	clade1sub7	24-215-202-255
5714	1.5537906606285227e-05	clade1sub4	53-243-148-255
5715	1.1465651605130113e-08	clade1sub11	232-213-56-255
5716	1.3935108794736364e-05	clade1sub11	232-213-56-255
5717	1.142494331771408e-05	clade1sub12	128-254-83-255
5718	0.0001351045365076	clade1sub12	128-254-83-255
5719	0.0002650501831712	clade1sub12	128-254-83-255
5720	0.000440420569844	clade1sub11	232-213-56-255
5721	0.0884199861178209	clade1sub4	53-243-148-255
5722	0.0034762421675831	clade1sub4	53-243-148-255
5723	0.0018449410475544	clade1sub18	122-4-2-255
5724	0.0047654784885742	clade1sub4	53-243-148-255
5725	0.162775963654715	clade1sub11	232-213-56-255
5726	0.0182739337271275	clade1sub4	53-243-148-255
5727	8.9512636831157e-06	clade1sub3	70-122-242-255
5728	0.3009251405914623	clade1sub12	128-254-83-255
5729	0.0273196605681278	clade1sub12	128-254-83-255
5730	0.177683542605731	clade1sub12	128-254-83-255
5731	0.015472865642394	clade1sub11	232-213-56-255
5732	1.1713616581186627e-07	clade1sub7	24-215-202-255
5733	0.0169994685607783	clade1sub12	128-254-83-255
5734	0.0751719223857074	clade1sub3	70-122-242-255
5735	0.001479969285026	clade1sub3	70-122-242-255
5736	0.1463027671077387	clade1sub11	232-213-56-255
5737	8.634816161144809e-13	clade1sub7	24-215-202-255
5738	1.6870800737489382e-20	clade1sub7	24-215-202-255
5739	1.446937117776491e-14	clade1sub7	24-215-202-255
5740	0.4308119349455127	clade1sub11	232-213-56-255
5741	0.2563512373335558	clade1sub19	187-244-52-255
5742	8.863798519154111e-05	clade1sub7	24-215-202-255
5743	4.9190566649009184e-05	clade1sub11	232-213-56-255
5744	2.3221401871439477e-06	clade1sub11	232-213-56-255
5745	0.0007163609545135	clade1sub11	232-213-56-255
5746	0.0062919750028827	clade1sub11	232-213-56-255
5747	1.3074546813368975e-05	clade1sub11	232-213-56-255
5748	0.0063316626402827	clade1sub11	232-213-56-255
5749	2.702508168921665e-05	clade1sub14	247-113-27-255
5750	0.0001127939314325	clade1sub14	247-113-27-255
5751	0.0134730560636962	clade1sub19	187-244-52-255
5752	0.1322122116144647	clade1sub12	128-254-83-255
5753	3.814267771720267e-05	clade1sub11	232-213-56-255
5754	4.526687045770091e-06	clade1sub3	70-122-242-255
5755	0.0591967272649643	clade1sub12	128-254-83-255
5756	3.632667951485346e-07	clade1sub11	232-213-56-255
5757	0.0012444282526716	clade1sub14	247-113-27-255
5758	0.0003923163240693	clade1sub12	128-254-83-255
5759	6.008736833734335e-16	clade1sub7	24-215-202-255
5760	5.492419834928595e-07	clade1sub7	24-215-202-255
5761	1.964501353809873e-18	clade1sub7	24-215-202-255
5762	0.0009208580521443	clade1sub4	53-243-148-255
5763	6.2809498232180986e-06	clade1sub12	128-254-83-255
5764	6.391067432987912e-07	clade1sub17	222-62-8-255
5765	6.796977603635562e-05	clade1sub3	70-122-242-255
5766	0.0002834083383897	clade1sub4	53-243-148-255
5767	0.0157131497872764	clade1sub12	128-254-83-255
5768	0.0001146722135592	clade1sub11	232-213-56-255
5769	0.0076708168805382	clade1sub7	24-215-202-255
5770	0.1160146235504593	clade1sub11	232-213-56-255
5771	0.0806004948665972	clade1sub12	128-254-83-255
5772	0.0279883730615874	clade1sub12	128-254-83-255
5773	0.0201816551401749	clade1sub11	232-213-56-255
5774	0.000458383992937	clade1sub11	232-213-56-255
